,mean,std,5%,50%,95%
q_d_n,0.48787689208984375,0.20477570799751688,0.20128224194049835,0.5231983661651611,0.7375277161598205
q_d,0.7722594499588012,0.14670449050685028,0.5810486912727356,0.8134315013885498,0.951815378665924
q_s_n,0.38143394254148005,0.23584585031314648,0.08360057715326548,0.3406831920146942,0.642569050192833
q_s,0.6469000399112701,0.0935660348910956,0.5252983033657074,0.6610209345817566,0.7539982199668884
inv_temp,85.17427368164063,7.980032200954948,73.37616729736328,86.34447860717773,95.5068603515625
cost_stop_error,0.5815664380479932,0.22949820432539364,0.31970084214845457,0.5148202645239337,0.9190320217672536
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
