,mean,std,5%,50%,95%
q_d_n,0.4599812239408493,0.1825462300568739,0.23293700218200683,0.4335080087184906,0.7458774268627165
q_d,0.7624352276325226,0.1614801101766497,0.5145873039960861,0.8262200355529785,0.9202231466770172
q_s_n,0.5502488479018212,0.26172214446468245,0.18703862354159356,0.5305977761745453,0.8685790061950683
q_s,0.6893374860286713,0.06919633068130596,0.595263734459877,0.689219206571579,0.7841810882091521
inv_temp,83.91879043579101,5.783404537344428,74.8680519104004,85.18716812133789,90.30882568359375
cost_stop_error,0.350347331781194,0.08116845723293228,0.25143019647315734,0.3390638594312275,0.47215616197692634
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
