,mean,std,5%,50%,95%
q_d_n,0.4312829703092575,0.19767423614558635,0.17734287083148956,0.42903223633766174,0.7245529681444167
q_d,0.7657793402671814,0.08945555273473904,0.6343146532773971,0.7547322511672974,0.8741762161254882
q_s_n,0.5218334250152111,0.2910458362004954,0.1076067890971899,0.5762466788291931,0.9020742058753966
q_s,0.7459477663040162,0.05228925588061396,0.6705137223005295,0.7513688504695892,0.8162725538015365
inv_temp,85.79038352966309,10.839817274238982,68.87566509246827,88.60316467285156,96.51786346435547
cost_stop_error,0.2518302832109428,0.08650377647540289,0.14979607918154744,0.25467093539361074,0.3729423428658763
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
