,mean,std,5%,50%,95%
q_d_n,0.4662234053015709,0.17712862097059423,0.25128312036395073,0.4550169110298157,0.7419002681970595
q_d,0.8043581068515777,0.14875472609749274,0.6052704751491547,0.8065812885761261,0.9816072583198547
q_s_n,0.5002745993435382,0.27690732119788025,0.10224935375154019,0.5026734173297882,0.8534117400646208
q_s,0.7386851787567139,0.10850091599868521,0.5892193377017975,0.7605574131011963,0.8898024678230285
inv_temp,89.52052536010743,7.127980829705985,77.42182731628418,91.17454147338867,96.7389072418213
cost_stop_error,0.33692296057832427,0.10178529718969216,0.2091594490259491,0.3317837403768783,0.470615939315064
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
