q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.5677255988121033,0.7631826996803284,0.15286530554294586,0.9440187811851501,89.23986053466797,0.6461076071014615,0.001,1.0,1.0,0.16666666666666666
0.29241567850112915,0.5189419984817505,0.17534397542476654,0.8383475542068481,92.63126373291016,0.3442844203360825,0.001,1.0,1.0,0.16666666666666666
0.6713850498199463,0.8729748129844666,0.8667886853218079,0.9251556992530823,78.34424591064453,0.2923498263879173,0.001,1.0,1.0,0.16666666666666666
0.786961555480957,0.9168917536735535,0.5662752389907837,0.8039707541465759,92.43144989013672,0.627666718943426,0.001,1.0,1.0,0.16666666666666666
0.3592037856578827,0.5735738277435303,0.9288560748100281,0.8561906218528748,85.39616394042969,0.30889296278338363,0.001,1.0,1.0,0.16666666666666666
0.03224177658557892,0.6996800303459167,0.7145638465881348,0.8565446734428406,96.21908569335938,0.2764985010825353,0.001,1.0,1.0,0.16666666666666666
0.5058181881904602,0.7494470477104187,0.5759024024009705,0.7983258366584778,88.84046936035156,0.26193997563067833,0.001,1.0,1.0,0.16666666666666666
0.20269158482551575,0.9408005475997925,0.5346817374229431,0.5242307782173157,97.46926879882812,0.2958365072790106,0.001,1.0,1.0,0.16666666666666666
0.37970736622810364,0.7823983430862427,0.3957122564315796,0.848609447479248,93.7553482055664,0.49660555569690945,0.001,1.0,1.0,0.16666666666666666
0.3401680588722229,0.8918551206588745,0.4924619197845459,0.7183271050453186,65.8202896118164,0.22595592661159203,0.001,1.0,1.0,0.16666666666666666
