q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing
0.45230645,0.8215744,0.030966101,0.81839406,91.268555,1.5091661,0.003761646,0.057662074,0.18051375
0.14125812,0.93291724,0.0599919,0.8673262,68.868355,1.6466981,0.00244073,0.049536128,0.010229243
0.1998589,0.72216463,0.031869113,0.9461472,55.543003,1.5153972,0.0015918874,0.12547132,0.7122193
0.5228135,0.9673219,0.02463564,0.9060738,85.32003,1.1965226,0.0017680167,0.033505436,0.43467817
0.15797824,0.74963695,0.016889613,0.8051727,80.32736,1.7235422,0.0041165957,0.063715406,1.8383732
0.789989,0.9590633,0.03295556,0.7493088,76.95195,1.4011625,0.0023223825,0.053288408,0.13857761
0.7324228,0.9680557,0.016925804,0.8493891,89.83399,1.501009,0.0033919162,0.043911416,1.043762
0.47182095,0.8653189,0.024237053,0.7773794,86.145645,1.5011749,0.003280664,0.039185233,0.15196837
0.359465,0.9799929,0.059103742,0.9395714,86.038826,1.4441208,0.0033764145,0.04394645,0.111697964
0.09392822,0.71490026,0.020775463,0.89209914,50.75341,1.8935151,0.002914796,0.11929051,1.0377957
0.13428372,0.7291409,0.02535733,0.84126645,76.82121,1.666936,0.003886867,0.082880795,0.17070262
0.7278412,0.92692053,0.017796792,0.95253444,58.62464,2.1042087,0.003623886,0.08521018,1.2081845
0.6741937,0.8278608,0.027938163,0.9291322,59.063,1.8697975,0.0038306906,0.2731789,0.15990709
0.48486072,0.7962201,0.005018249,0.93021774,94.9304,1.0518494,0.0017487307,0.07708354,0.0430888
0.6797288,0.87909114,0.022883601,0.93167186,78.441666,1.3367105,0.0019876317,0.066285476,0.013301124
0.46663833,0.76489973,0.06456861,0.9387679,76.65248,1.3612112,0.0024644504,0.11066302,0.31455922
0.27053785,0.8485262,0.031117145,0.89968455,86.02382,2.0529835,0.005683359,0.051722832,0.45773688
0.21110547,0.779188,0.042743593,0.972679,80.351654,1.6863981,0.0030295383,0.06915642,1.7919295
0.3428166,0.7955347,0.026702147,0.8274318,58.39271,2.0103426,0.0050328877,0.19044921,1.7359473
0.19100899,0.80684865,0.039061043,0.75480014,38.976665,1.6794598,0.0010113809,0.10442386,0.016937792
0.77386147,0.928751,0.07147983,0.961712,89.188,1.0845838,0.0015109811,0.043253146,0.00958321
0.7738378,0.99158454,0.036977958,0.8450686,88.09489,0.89532536,0.00082690857,0.120482355,0.9796889
0.702453,0.98350036,0.06842001,0.9872043,97.58136,1.644675,0.0046454165,0.03800059,0.017645469
0.1418469,0.8757181,0.07530153,0.8288119,97.36162,0.99555147,0.0016592342,0.037743777,0.010959707
0.7906556,0.8548131,0.097168565,0.9460858,90.24229,1.6027251,0.004121683,0.102847844,0.031062158
0.5410347,0.7741584,0.03567703,0.84799606,61.174904,1.6490782,0.0037179901,0.14464174,0.49116594
0.21087492,0.96406996,0.10978257,1.0052298,76.86994,1.2638683,0.0021563815,0.034871947,0.8705863
0.21724665,0.82290626,0.03521513,0.83487844,84.78121,0.9828674,0.0009167213,0.046074238,0.36999595
0.64067554,0.98986185,0.09015015,0.95968616,91.64656,2.0935419,0.0059869615,0.041998558,0.01479851
0.1895473,0.7678166,0.04462178,0.8082204,78.19541,1.4213054,0.0026598885,0.07029339,0.50861025
0.63604975,0.9651039,0.023161395,0.7908908,75.86285,1.6171738,0.0028436002,0.054596644,0.7222405
0.5290845,0.98984385,0.02753987,0.9503548,60.587566,1.7861004,0.0030963016,0.061443087,0.08435318
0.26421,0.9869517,0.055562194,1.000658,89.340164,1.709571,0.0032187048,0.0372903,0.2522554
0.42204106,0.7573296,0.020575894,0.87288177,80.38392,1.0111346,0.0013809681,0.2107386,0.5610738
0.6806132,0.91942203,0.06915693,0.95042515,52.675198,1.8124049,0.0020013202,0.087347284,0.01838606
0.6121953,0.8488368,0.045885153,0.9267429,59.475765,1.6222092,0.0027185162,0.16224013,0.16439639
0.03154689,1.00685,0.04280004,0.8687855,90.52055,1.3609016,0.0025819794,0.034213927,0.24637674
0.30455542,0.83482474,0.026046569,0.7824482,76.352516,1.4390814,0.0026957234,0.03973926,0.99911356
0.41986474,0.86665493,0.061256304,0.82011056,86.27629,1.9768012,0.0047739074,0.039803255,0.049573105
0.19795018,0.80226827,0.043737963,0.8181486,66.594765,1.8199798,0.0031990658,0.05207735,0.0135252895
0.47745103,0.75939405,0.023376308,0.90530235,81.15365,1.4588282,0.0030788202,0.09494462,0.014124596
0.17064315,0.7740441,0.045928285,0.938903,83.032845,1.3660436,0.002618651,0.04884555,0.017228857
0.68431973,0.7848044,0.035326827,0.77652466,87.57082,1.9413071,0.006163933,0.102471076,0.3525401
0.258065,0.7315075,0.025301894,0.79535234,60.516796,1.6041342,0.0022465275,0.11796646,1.7843248
0.5491096,0.8119771,0.04474043,0.96800095,90.70199,1.3256757,0.0024621636,0.069894254,1.7325453
0.4784159,0.8470821,0.06508218,0.94378173,86.49704,1.4589006,0.0029240504,0.04719471,0.013182217
0.57790285,0.81101537,0.020808483,0.8030289,59.911118,1.7277347,0.0031683983,0.08087671,0.0945485
0.01922685,0.72095597,0.0067976993,0.8942575,61.74521,1.4821414,0.0021094938,0.08551332,0.023658177
0.5980677,1.0010712,0.022037659,0.90991485,79.49354,1.4225565,0.0022779999,0.044536445,0.46030632
0.82812214,0.94288945,0.10193852,0.9170893,98.08136,1.3389075,0.0030065358,0.060722124,0.7867684
0.423463,0.80316186,0.045369036,0.7614698,91.48227,1.1905389,0.002063896,0.050344598,0.01773249
0.33843815,0.783347,0.019701654,0.8247385,62.514404,1.5459291,0.0029526313,0.52169263,1.3561643
0.25879204,0.73505753,0.07847096,0.9092634,80.04866,1.3291508,0.0026242572,0.20114107,0.07709169
0.20154029,0.7269938,0.054218933,0.9773116,89.20603,1.9937204,0.00543364,0.14279543,0.14863174
0.08970541,0.69077915,0.08886379,0.9486469,84.490715,1.8208115,0.006288746,0.20620157,0.011277014
0.49805814,0.98109865,0.11277549,0.9700924,78.60439,1.4692383,0.0027262894,0.04039764,0.36621568
0.6484504,0.8002567,0.025316505,0.77252537,94.588394,1.0763688,0.0020491797,0.08216144,0.34841737
0.33874893,0.9796673,0.08681102,0.9766804,65.70534,1.8185321,0.0030021062,0.042498358,0.14327556
0.46763325,0.84420615,0.012962626,0.82334745,91.19364,1.6054429,0.0033309213,0.046061937,1.1710188
0.26037073,0.7997909,0.1454291,0.97591174,77.07773,1.7315218,0.003950641,0.08426249,1.5157585
0.0652774,0.74748933,0.03167293,0.9013701,95.56502,1.0822378,0.0016293933,0.050484605,0.4713927
0.57852095,0.8171329,0.059825327,0.93694234,61.855713,1.484251,0.0021049199,0.09480813,0.017825201
0.7162422,0.79941297,0.018662037,0.9496746,92.7206,1.5118626,0.0044029024,0.19216004,0.12206176
0.5986613,0.85553443,0.0410903,0.89034116,93.86577,1.0450813,0.0018175559,0.05820792,0.16883928
-0.009039342,0.7225851,0.026243573,0.9323176,91.45353,1.5899365,0.0038374371,0.05380203,0.72513884
0.21361732,0.8349404,0.06998398,0.9871508,80.96696,1.5743967,0.0029235652,0.04337851,0.08812857
0.5166202,0.9173607,0.03654365,0.8830337,76.37928,1.4617451,0.0027666446,0.052498773,1.2996123
0.6924998,0.8999927,0.040261634,0.773778,92.740395,1.2738514,0.0023362732,0.064952224,0.0154048065
0.6515233,0.85636777,0.009601323,0.92778707,66.316826,1.3749837,0.0019458103,0.10779473,0.033139553
0.3390206,0.9533944,0.028442902,0.86969846,69.1319,1.010509,0.00081122597,0.047833554,1.9723477
0.02591151,0.9222663,0.03828142,0.8557899,81.74686,1.4589388,0.0027292967,0.045048572,1.0809171
0.30433095,0.84117615,0.017692685,0.98410356,96.47293,1.0452611,0.0017076912,0.04361612,0.43962577
0.66554594,0.8089393,0.03634016,0.8430728,82.59388,1.6448969,0.004177925,0.10601859,0.1225034
0.08040434,0.817402,0.027337946,0.7817291,51.18577,1.6837593,0.0022592952,0.069125056,1.644095
0.6948722,0.97573304,0.034871507,0.87609804,96.655365,1.5984886,0.0049107033,0.03533874,0.020912094
0.7716476,0.8446665,0.054617856,0.9607545,73.22498,1.6088332,0.0030090886,0.11244457,1.5363977
0.09361547,0.69839513,0.014675817,0.9534226,67.03418,1.9755572,0.0038903751,0.11170758,0.2575599
0.6435648,0.9517276,0.07097255,0.96594924,96.98583,1.9528645,0.005705864,0.055064432,1.3995339
0.5778807,0.75255156,0.058786456,0.938964,66.307976,1.4875139,0.0029865159,0.12569788,0.016600817
0.018679082,0.8542845,0.022803668,0.87994516,100.52398,1.5910277,0.003676898,0.028404003,0.077078745
-0.002019763,0.97497916,0.027059764,0.9595892,74.45607,1.6045557,0.0031033847,0.043093126,1.8741089
0.7120766,0.9776966,0.11786515,0.99163556,74.82344,1.4584415,0.0030105382,0.051757377,0.4618879
0.095151186,0.82580125,0.06171246,0.91290617,60.902367,1.6130596,0.0017745768,0.052400198,0.30145562
0.23194337,0.9646182,0.023666354,0.9548259,59.050472,1.499967,0.0019711468,0.053576194,0.06280688
0.6375475,0.97654223,0.12027911,0.8760276,79.9883,1.9371109,0.0047295974,0.026871776,0.045506306
0.031823993,0.9380232,0.083502844,0.98734796,85.518265,1.9410683,0.005136887,0.040287778,0.012376192
0.2598344,0.7459927,0.037424106,0.81948507,73.26494,1.610786,0.004031824,0.22604413,0.013885338
0.16124642,0.7302369,0.012465878,0.84177125,53.773415,1.7512743,0.0022033236,0.14241786,0.079135895
0.58720124,0.95871496,0.031273164,0.74825406,62.663685,1.8506707,0.0033160972,0.064615145,1.1062628
0.42662668,0.7928399,0.10153177,0.9407854,91.80954,1.5748525,0.0035846739,0.07064691,1.5185262
0.14812458,0.93747735,0.062160626,0.88414526,101.529015,1.376717,0.0031866243,0.03293335,1.1362889
0.20682842,0.76371396,0.03272023,0.8871449,82.8128,1.4473526,0.0029032426,0.058773637,1.4437071
0.5246059,0.7877675,0.028593803,0.8781533,88.03719,1.3071154,0.002987677,0.06416329,0.01826131
0.10665572,0.79846644,0.04405393,0.98292303,71.81927,1.4003943,0.002188094,0.055380356,0.2832489
0.32179046,0.72810745,0.044155113,0.8964822,60.70498,2.470304,0.005779012,0.123204514,0.04450903
0.8130761,0.99576086,0.01886945,0.8895914,94.42004,1.9310639,0.005349435,0.036342833,0.18522476
0.4986238,0.8899678,0.033899024,0.7699938,71.31911,1.95882,0.004249505,0.05697797,0.5450479
0.8436178,0.9637215,0.040282276,0.83503604,83.349396,1.5524703,0.0031677233,0.052734178,0.71703947
0.1437136,0.9229111,0.0274295,0.7561018,68.52193,1.7275691,0.0032314982,0.053344306,0.39102763
0.50029314,0.78632677,0.03580685,0.9915379,79.54476,1.6885514,0.0043883766,0.09850376,0.68616575
0.57816416,0.90995353,0.030044194,0.93248063,53.059155,1.4055088,0.0011103451,0.06590336,0.7327384
0.5146409,0.82923365,0.03875002,0.8168491,54.7819,1.9806527,0.0031861032,0.13411649,0.8269224
0.37746996,0.91175115,0.061821382,0.92351127,53.118874,1.6744715,0.0018493482,0.05973361,0.21046631
0.58435905,0.81675845,0.02788173,0.95748925,90.40678,1.7100399,0.004075743,0.099806994,0.04994574
0.030043304,0.6783961,0.09506269,0.8112402,94.41711,1.8256958,0.0057734125,0.12443162,0.017899549
0.66619104,0.91209143,0.027162338,0.84852827,88.863846,1.4806135,0.0033526723,0.04922531,0.32825914
0.8558313,0.95950127,0.04606664,0.9314872,99.5281,1.0208174,0.0015508691,0.05034882,1.0130293
0.27020562,0.73503,0.06612629,0.9369415,68.29981,1.0375884,0.0012500875,0.11559267,0.075449325
0.69471884,0.86041784,0.012665984,0.86470723,62.74843,1.672278,0.0037056287,0.30143064,0.2525285
0.4697892,0.8750896,0.02528596,0.958429,65.525375,1.2147121,0.0015549945,0.062775664,0.17857005
0.18112594,0.7401313,0.11913188,0.87925005,89.3728,1.8121498,0.0056020147,0.07895793,0.032275677
0.038742185,0.97021294,0.037581317,0.8136491,66.293755,1.320549,0.0015656815,0.04876786,0.8967734
0.16304034,0.7698634,0.028085642,0.82781065,92.421486,1.3725946,0.0029220767,0.045393497,0.8967709
0.25850832,0.9961519,0.030937882,0.9173695,83.70335,2.0783556,0.0056016566,0.032342423,2.058144
0.59812135,0.9218852,0.05119255,0.8704496,79.10418,1.3123834,0.0020639333,0.06125393,0.06831744
0.2756641,0.7840068,0.040751282,0.8250622,55.543083,1.9651359,0.0044201957,0.092929564,0.61876005
0.48106632,0.9590372,0.03242794,0.9594562,68.72074,1.4904902,0.002506259,0.056630846,1.647965
0.67247725,0.96878624,0.04968016,0.954247,62.148582,1.52258,0.0023858408,0.08460598,0.016982513
0.067421794,0.78002745,0.030486412,0.9373926,93.03099,1.4792649,0.003272836,0.049009766,1.3322263
0.5260879,0.83166695,0.03461958,0.9300318,94.04493,1.114764,0.0018778103,0.058266934,0.38283387
0.51834655,0.99443555,0.038667966,0.95956016,65.82598,1.474789,0.0018183949,0.046198603,0.63011855
0.5144908,0.9749576,0.036888164,0.8545716,63.36692,1.460666,0.002029223,0.044191614,0.041756507
0.4734255,0.7637188,0.13595815,0.8919344,72.06873,1.202822,0.0018366231,0.09354083,0.15634853
0.29864872,0.823042,0.08372202,0.8499298,86.754425,1.4117109,0.0027944064,0.05308648,0.031138673
0.6884263,0.9805548,0.019430747,0.8103286,87.07541,1.7676004,0.0038941614,0.038716752,0.2526172
0.17999995,0.7893815,0.060192283,0.9631064,58.670692,1.6335444,0.0024196976,0.061424553,1.6000731
0.385293,0.804024,0.06215611,0.95612013,72.596375,1.526708,0.0027165518,0.049510952,0.3578514
0.095182836,0.8330586,0.00809001,0.9227469,50.236614,2.157148,0.0035686952,0.06035288,0.029657964
0.42597008,0.76467633,0.040419534,0.9088346,76.94758,1.978758,0.005412523,0.12911154,0.49883166
0.4693953,0.81428397,0.005340561,0.7841633,90.15617,1.457054,0.0031067277,0.073755875,0.4192268
0.5315252,0.90830183,0.10221314,0.9272046,97.24719,1.7757214,0.0042065447,0.041696317,0.50827336
0.18483841,0.8573877,0.038163163,0.74125767,88.829025,1.3900297,0.0028129118,0.047224224,0.06256493
0.7675513,0.86748767,0.039811783,0.9501108,80.28888,1.4543588,0.0029285045,0.10726405,1.5762702
0.088389754,0.85311985,0.02771788,0.9288664,83.62751,1.294472,0.0019669603,0.04249509,0.6023641
0.5214646,0.77499455,0.13020955,0.94752,92.31243,1.402692,0.0034752814,0.08386009,0.07358722
0.28033864,0.9604607,0.023306707,0.8560942,78.5577,1.548238,0.002836177,0.032735486,0.51364666
0.5911108,0.81070334,0.1432105,0.91177785,87.01016,1.1743448,0.0025641988,0.06986508,0.012127905
0.31379938,0.9244444,0.025985405,0.90602326,92.99626,1.6455953,0.0037809291,0.040800977,1.6626288
0.33167136,0.9532572,0.042110685,1.0005354,58.08261,2.3173928,0.0034839793,0.05520876,0.010114302
0.10193384,0.7046257,0.08782479,0.914572,74.39325,1.8305598,0.004146535,0.2280627,0.062179524
0.09191674,0.74869823,0.030847399,0.9006213,83.800354,1.7862103,0.004318995,0.059449118,0.18758906
0.33130217,0.724035,0.020824686,1.0010102,95.7882,1.6602511,0.004631389,0.09388268,0.47780067
0.19618434,0.7457838,0.05940415,0.87491095,40.656296,1.8740526,0.0023156393,0.32586944,0.025614355
0.41754326,0.77196133,0.07023088,0.9713048,65.34396,1.9611462,0.0038216321,0.08823892,0.059260268
0.66755784,0.9571574,0.11738521,0.8752279,58.317474,1.6524096,0.0026479021,0.06728402,0.033494793
0.3942416,0.9404702,0.012100102,0.920747,71.6215,1.5025126,0.002219313,0.056787424,1.112359
0.23666239,1.0319381,0.033739652,0.9868212,86.92187,1.7819898,0.003872053,0.034312066,0.6776956
0.7102311,0.9697759,0.044256937,0.8239622,60.42557,1.5963664,0.0022738632,0.08068549,0.71832234
0.6321725,0.9728373,0.0312955,0.9365997,57.750847,1.5339994,0.0016393866,0.060689863,1.2127092
0.047962308,0.716007,0.02025728,0.7583428,65.61823,1.875304,0.003720895,0.08311889,0.20540366
0.15749347,0.791673,0.101587005,0.93916065,80.02286,1.3530973,0.0019320161,0.09616385,0.011273977
0.26492095,0.99264514,0.09289803,0.94852096,80.546524,1.5299174,0.0030028862,0.048908196,0.12576954
0.25167763,0.94014305,0.044836886,0.94237095,75.921,1.6643777,0.0036313988,0.05681796,1.258309
0.06818783,0.73442507,0.056034837,0.71539235,58.455368,1.7919629,0.0026991465,0.122840285,0.47912115
0.21879148,0.9817316,0.054304603,0.90017676,86.866066,1.9676704,0.005473337,0.04463499,0.031870376
0.5593208,0.78634983,0.07324361,0.9763502,84.60247,1.6808459,0.0038288152,0.14538537,0.028731255
0.6864517,0.8349157,0.0966845,0.9470349,74.058365,1.1315373,0.002004708,0.11157689,0.07201295
0.15206975,0.7152697,0.049395233,0.8822206,75.44237,1.9037899,0.004945187,0.1592076,0.071555
0.74434435,0.9556173,0.079403535,0.8896277,89.9246,1.5530456,0.004234028,0.046046168,0.014856954
0.06970054,0.7834847,0.08989555,0.9928967,80.75546,1.7482148,0.004613089,0.04398842,0.014875549
0.63022196,0.95721316,0.027220419,0.9758116,71.39866,1.7085499,0.0036019639,0.051398315,0.019158134
0.6956094,0.9354503,0.105726376,0.9171592,85.378876,1.2888094,0.0021710333,0.05085222,0.25432718
0.33085787,0.7876971,0.03404196,0.92330074,47.929672,1.8952719,0.0030553618,0.163975,0.010506573
0.28333545,0.7484865,0.104831964,0.9904095,59.73079,2.0543182,0.0046963324,0.13835664,0.027732035
0.18253398,0.71270204,0.10158451,0.93147755,67.203,1.5977927,0.0037085933,0.19190039,0.01093693
0.78306615,0.9302243,0.12038639,0.9230589,69.91006,1.3225648,0.0018684819,0.08485904,1.1008894
0.6560571,1.0059608,0.036846604,0.7573147,93.63398,1.7459648,0.004954884,0.040959567,0.2087578
0.106986165,0.7236061,0.033908024,0.87415475,90.37091,1.2212622,0.0025627185,0.066118725,0.02466869
0.39294297,0.87236434,0.017772194,0.9158386,92.63901,1.2816147,0.0028968053,0.070264354,1.5531234
-0.007499516,0.71453214,0.0367233,0.8076589,84.87854,1.6085356,0.00401804,0.06321538,0.023462312
0.5028193,0.8522645,0.02196293,0.85195386,62.628796,1.2579923,0.0013845338,0.0763988,0.5574337
0.75718033,0.88042235,0.08598865,0.8037565,62.59261,1.8491509,0.0034892256,0.14427057,1.016599
0.6421722,0.96324694,0.014574811,0.89092803,85.80979,1.920966,0.0050113588,0.03862908,0.28317145
0.51290643,0.7674233,0.07541502,0.973335,96.77633,1.9291983,0.0069506755,0.25493276,0.11685023
0.20224386,0.7446142,0.071877606,0.95914996,87.929535,1.7378837,0.0045653186,0.11220652,0.020469405
0.59209645,0.77149785,0.07829568,0.83814037,49.043762,1.9955941,0.0040791784,0.2246006,0.1431152
0.17127073,0.9714298,0.05205155,0.9599297,73.0456,0.993888,0.00068772264,0.048845593,0.021630527
0.2407434,1.0037074,0.021484895,0.9360367,60.455254,1.1691095,0.00059533695,0.052062802,0.16068539
0.047260284,0.72491306,0.091100916,0.95051897,66.73655,1.5526792,0.002324749,0.06265068,0.01971928
0.29147124,0.73299575,0.028174173,0.91049355,98.49679,1.7706796,0.005077888,0.07174495,0.009143072
0.41756427,0.97878975,0.063470736,0.91243553,70.754105,1.837149,0.0036492434,0.047363702,0.74609345
0.31750655,0.8660284,0.058418006,0.97707236,60.943207,2.092491,0.0039958227,0.06716215,0.46979374
0.28774345,0.7449146,0.076864846,0.98622096,79.59682,1.7082826,0.0042825933,0.092088535,0.055856455
0.7059903,0.98772174,0.03905865,0.93911475,84.86923,1.0823648,0.0011702053,0.036348272,1.0784628
0.080641925,0.966062,0.023957517,0.8919992,94.28366,1.5754946,0.0042203856,0.04068943,0.36400193
0.63556635,0.8911097,0.02049614,0.9695904,89.00422,1.6078631,0.0034901046,0.060113635,0.84650445
0.2521342,0.75955987,0.015886404,0.786112,84.644554,1.5097901,0.0027305437,0.13646145,0.035139978
0.2979523,0.75093466,0.028170042,0.85156703,67.045334,1.3536717,0.0024717413,0.11647642,0.030681057
0.19691557,0.7570175,0.041176908,0.8173425,54.22891,1.5855558,0.0018481245,0.07153193,0.67471874
0.48578665,0.7865165,0.04299962,0.9381987,84.19488,1.4493294,0.0030002827,0.054074887,0.07949325
0.1962918,0.71853715,0.08018462,0.89241135,52.692318,1.4636658,0.0018583027,0.10650887,0.014048888
0.7133031,0.87853885,0.14019533,0.8508853,70.048744,1.3813859,0.002836948,0.13815777,1.1294717
0.63392496,0.8300141,0.031070646,0.96915513,81.92039,1.7799305,0.0046869614,0.073909424,0.020311574
0.5611154,0.8593758,0.027226653,0.9384372,54.063473,1.9463931,0.002941893,0.0968572,0.30420756
0.024438798,0.7607541,0.052556828,0.7918782,68.387764,0.8626489,0.00060032675,0.04674748,0.02496427
0.20701015,0.73936695,0.040035754,0.76003504,46.123436,1.8610129,0.0023029232,0.12374988,0.19045238
0.7466922,0.9514437,0.027929433,0.77472776,85.74828,1.716628,0.004219066,0.046190355,0.040470134
0.072918236,0.7555481,0.02206086,0.83763754,63.030792,1.7821488,0.003173037,0.07176242,0.17945515
0.38254195,1.0268819,0.016167695,0.91358376,66.67236,1.8696264,0.003620672,0.047046594,1.5558163
-0.019569278,0.69670326,0.0062039583,0.91388935,92.795074,1.2025771,0.0022881047,0.065550536,0.047186542
0.20499331,0.7218206,0.066337734,0.92015976,78.28958,1.951132,0.0050062817,0.18905386,0.23947905
0.3030398,0.72048086,0.025773013,0.8847264,71.29135,1.504548,0.0029729751,0.12699662,0.028108254
0.38050023,0.8170077,0.019457513,0.83505595,47.709705,1.3895514,0.0010971215,0.3205603,0.6757391
0.6875533,0.8045105,0.060535062,0.9243858,92.24736,1.7929653,0.005170762,0.08411046,0.012382727
0.09316063,0.7184542,0.045672398,0.8739839,65.134575,1.8074595,0.0037774944,0.07219146,0.13421792
0.26924622,0.99675655,0.08364172,0.7851215,88.83372,1.2223552,0.0020390293,0.034077954,0.042825304
0.3749352,0.82685506,0.045002177,0.8999535,50.941803,1.9676808,0.0023559453,0.099413194,0.89539206
0.642607,0.9084631,0.042939905,0.96228933,59.2507,1.7716609,0.0024136063,0.06758848,0.09607956
0.74418104,0.9828919,0.027832123,0.96427816,86.63329,0.8382265,0.00082269474,0.04010542,1.6327252
0.25377357,0.9332979,0.04053791,0.99825156,91.03828,1.4152452,0.0026403535,0.043054424,0.1310892
0.8086125,0.97090364,0.033692166,0.7975858,99.46613,0.9717062,0.0015523533,0.04253916,0.092164315
0.28676403,0.7614299,0.082305506,0.97776806,85.75482,1.6877923,0.003746981,0.052406143,0.24805667
0.18019474,0.94971144,0.079780325,1.0017124,79.282715,2.0166678,0.0045006224,0.03615906,1.9196037
0.60780895,0.8734024,0.033832032,0.9438132,93.490234,0.9934635,0.0012298726,0.044569485,0.48691684
0.3023262,0.90460145,0.08812061,0.98979616,64.00177,1.1841706,0.0009542453,0.059412643,0.56210613
0.2523198,0.81026196,0.07179373,0.950727,52.784702,1.6257148,0.0016264567,0.08884178,0.04496406
0.112695456,0.8125578,0.022541715,0.8285674,81.53245,1.96193,0.005035082,0.059643332,1.6328803
0.14914572,0.6932413,0.02941286,0.9786781,71.99345,1.7465817,0.0045279297,0.1997478,0.012259718
0.37520912,0.7839795,0.013489698,0.787365,47.759155,1.3479121,0.00091837026,0.14142033,1.8370141
0.48714265,0.9011886,0.10027443,0.9655336,59.782272,1.4371977,0.0012619689,0.051736917,0.22282395
0.49945724,0.91715163,0.03361684,0.80416787,92.09656,1.2693633,0.002628682,0.04924724,0.051641423
0.2916268,0.79473615,0.062451124,0.9076858,91.50037,1.9202086,0.0051308013,0.042610712,0.8570649
0.7103708,0.98962545,0.0609903,0.97277105,56.939964,1.3217012,0.0010758181,0.06048809,0.9344491
0.59405416,0.83189887,0.023092775,0.9301058,87.60928,1.7870479,0.0044509,0.07594293,0.47588375
0.3548349,0.7394426,0.03499836,0.76658344,80.109024,1.9033251,0.0052316883,0.18957229,0.015936974
0.15359968,0.95641166,0.0311885,0.93571496,94.4839,1.7539028,0.004635576,0.034017883,0.84339803
0.18316096,0.7116645,0.0666413,0.98853266,77.704926,1.1823537,0.0018474056,0.17414401,0.020172581
0.43751863,0.7488071,0.026987178,0.7522507,41.66621,1.8581976,0.0022045972,0.22570415,0.11729048
0.6379336,1.0055648,0.035848357,0.93127406,57.951805,1.5631477,0.0018506997,0.048789445,0.09030433
0.449249,0.7496801,0.039202515,0.9417904,70.63835,1.8577051,0.0048017534,0.30111492,0.010539822
0.19527823,0.71915156,0.087736905,0.9780586,63.76085,1.9202443,0.0042650183,0.100566,0.9042155
0.012461126,0.8878581,0.075291045,0.95940876,54.001625,1.5406452,0.0019907954,0.06285501,0.03909595
0.48257136,0.8109685,0.095376305,0.9018085,87.95935,1.3131496,0.0021285277,0.12099403,0.118028164
0.652315,0.93822235,0.024238825,0.9389629,91.34492,1.7123572,0.0042069843,0.06387797,0.47170457
0.12587434,0.74730986,0.016047366,0.90146875,48.252956,1.927463,0.0028196448,0.12058101,0.0109556215
0.44338295,0.77703226,0.027525635,0.9241055,64.0331,1.4543157,0.002205648,0.12525435,0.22665265
0.5581969,0.7753682,0.052093208,0.87012124,50.041023,1.8562218,0.0028805588,0.2880835,0.013999049
0.43984815,0.7384269,0.11516497,0.9933244,87.50408,2.5522504,0.0075005465,0.11488569,1.8743225
0.2485013,0.76445264,0.04128773,0.9857542,79.182144,1.9039586,0.0056696334,0.2815604,0.016593916
0.20110053,0.973177,0.008971776,0.8652234,57.44117,1.8706678,0.0026031386,0.050932433,0.32401624
0.5924835,1.0101542,0.030558681,0.9023553,88.84266,1.1693643,0.001723948,0.037110824,0.014314007
0.3429985,0.7759219,0.048449382,0.9864589,57.94079,1.7783407,0.0030667465,0.09395927,0.2191461
0.3000102,0.6929956,0.054753352,0.9835068,94.27567,1.7293311,0.0050166836,0.1553168,0.011441375
0.44401288,0.7595985,0.04860357,0.983729,91.26341,1.7348682,0.004848609,0.16658548,0.43358192
0.19970006,0.88628906,0.040065568,0.8939211,84.383575,1.1733854,0.0016279037,0.040359154,0.99876535
0.59118813,0.89797485,0.013130218,0.79360294,69.937836,1.1121198,0.0012176738,0.0505766,1.7837011
0.14024729,0.7019696,0.09903942,0.9781046,68.53369,1.7234173,0.0037254135,0.3333283,0.04656959
0.34259212,0.71395576,0.025776539,0.9887445,73.031975,1.9377365,0.0056916936,0.1278119,1.6366515
0.090637505,0.69566005,0.044671252,0.8496349,65.30798,1.5852212,0.002673765,0.12846443,0.44947237
0.32794893,0.89936525,0.03591459,0.88683194,65.69497,1.5544178,0.0024943817,0.054785706,0.23216464
0.0328328,0.8440963,0.018941185,0.8710626,97.166916,1.4313023,0.0031342343,0.043692157,0.81159556
0.27634,0.8285837,0.028861083,0.82853377,81.16277,1.371536,0.0022454318,0.046728514,0.38120595
0.39758635,0.9171829,0.010116199,0.8759552,59.90549,1.5491834,0.0016582587,0.060596276,1.8327575
0.24858022,0.84678197,0.046063025,0.879869,69.88046,1.6755363,0.0032020588,0.05583973,0.6745743
0.085683525,0.78889376,0.06035197,0.9703622,68.66558,1.9323709,0.0039164335,0.057454806,0.31564888
0.37110552,0.8104152,0.035913996,0.93303597,89.28127,0.8926423,0.0011378465,0.057840712,1.1441791
0.06776935,0.68138146,0.14021876,0.89839685,76.51496,1.5905886,0.003950021,0.2161314,0.3297888
0.5529707,0.8878014,0.038212832,0.8616911,66.807014,1.2327567,0.0016046818,0.08002626,0.03738395
0.5422169,0.96703696,0.025027504,0.91800946,93.43934,1.3533491,0.0027670865,0.036535475,0.33099717
0.25285554,0.79870635,0.024300572,0.9519735,74.76581,1.5096496,0.0025442392,0.05522119,0.9397598
