q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.5716003775596619,0.649832010269165,0.12187675386667252,0.8446141481399536,84.43384552001953,0.5677896426659472,0.001,1.0,1.0,0.16666666666666666
0.4295981526374817,0.8045002222061157,0.2579571604728699,0.7085976004600525,88.7322998046875,0.5723521314463765,0.001,1.0,1.0,0.16666666666666666
0.056896623224020004,0.9780306220054626,0.5441758632659912,0.8366602063179016,75.70402526855469,0.2719846354143602,0.001,1.0,1.0,0.16666666666666666
0.257685124874115,0.7949493527412415,0.4684390425682068,0.654907763004303,94.54497528076172,0.37142564874631534,0.001,1.0,1.0,0.16666666666666666
0.5315504670143127,0.8428196310997009,0.06330025941133499,0.6548093557357788,90.39714050292969,0.8982990238296916,0.001,1.0,1.0,0.16666666666666666
0.3595932126045227,0.9615046381950378,0.5395408868789673,0.6454032063484192,95.88456726074219,0.3271529593993487,0.001,1.0,1.0,0.16666666666666666
0.2558170557022095,0.84560626745224,0.1276548057794571,0.6444513201713562,77.30081176757812,0.34413038350836905,0.001,1.0,1.0,0.16666666666666666
0.33680251240730286,0.5025897026062012,0.5407675504684448,0.7210388779640198,74.96694946289062,0.49242490709515496,0.001,1.0,1.0,0.16666666666666666
0.19713622331619263,0.892912745475769,0.06099319830536842,0.7223436236381531,89.51373291015625,0.47739399571738717,0.001,1.0,1.0,0.16666666666666666
0.5392491817474365,0.7003051042556763,0.7195976972579956,0.5973806977272034,79.47186279296875,0.2471635345774761,0.001,1.0,1.0,0.16666666666666666
