,mean,std,5%,50%,95%
q_d_n,0.35359289310872555,0.1670079570847612,0.12000444326549768,0.3481978625059128,0.5570423394441604
q_d,0.797305029630661,0.14577013716362067,0.5688487410545349,0.8236599266529083,0.9705939292907715
q_s_n,0.34443032182753086,0.24404313855138382,0.06203137580305338,0.36319810152053833,0.6406578719615934
q_s,0.7030206799507142,0.08245301724104868,0.6185624778270722,0.6817526817321777,0.8410348743200302
inv_temp,85.0950210571289,7.818486784373056,75.29863357543945,86.58307266235352,95.28175086975098
cost_stop_error,0.4570116862400426,0.19355760743068703,0.2583330299540739,0.42440982223185125,0.7516229222571995
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
