,mean,std,5%,50%,95%
q_d_n,0.2960288394242525,0.18668947352681609,0.05906162727624178,0.3130861520767212,0.5747432723641394
q_d,0.818475216627121,0.11309978925163168,0.64399673640728,0.8394844830036163,0.9452460259199142
q_s_n,0.6266391657292842,0.33664937241002624,0.0835040781646967,0.6837839186191559,0.95913507938385
q_s,0.6649491727352143,0.10417106751743428,0.5259954631328583,0.6793098747730255,0.7978342920541763
inv_temp,88.85303955078125,7.54092722526288,77.65613861083985,91.10633087158203,97.4499038696289
cost_stop_error,0.8733892170245399,0.3013857654496159,0.5037403759453888,0.9406521546306043,1.297910086357576
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
