,mean,std,5%,50%,95%
q_d_n,0.408073316514492,0.16070238794649505,0.19956353232264518,0.3722315728664398,0.6048368811607361
q_d,0.7492588639259339,0.15514712634156472,0.570955491065979,0.7333495914936066,0.9507153332233429
q_s_n,0.5250350341200829,0.18982716340282227,0.23276910558342934,0.5414597988128662,0.7854902952909469
q_s,0.754613047838211,0.0918706104198806,0.6578774064779281,0.7257445454597473,0.892839229106903
inv_temp,81.39106674194336,11.413757407060977,67.67868461608887,81.68628692626953,95.13391036987305
cost_stop_error,0.8416017655483008,0.4143889257297772,0.4640734302787223,0.6580920017076699,1.4670207230607581
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
