q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.388492226600647,0.9337029457092285,0.19437776505947113,0.6055058836936951,79.06079864501953,0.6256487011643536,0.001,1.0,1.0,0.16666666666666666
0.6642946600914001,0.5688616037368774,0.12751926481723785,0.6815502643585205,87.11707305908203,0.7857194217374327,0.001,1.0,1.0,0.16666666666666666
0.20605196058750153,0.6431478261947632,0.40637776255607605,0.6797633171081543,89.95198059082031,0.40985201200739757,0.001,1.0,1.0,0.16666666666666666
0.3639681339263916,0.681704580783844,0.3522897958755493,0.7537757158279419,88.31523132324219,0.33212107194213525,0.001,1.0,1.0,0.16666666666666666
0.289024293422699,0.7981863617897034,0.7978768348693848,0.8139743208885193,94.37387084960938,0.22144611576638576,0.001,1.0,1.0,0.16666666666666666
0.35874059796333313,0.6974555253982544,0.47713953256607056,0.6600295901298523,92.60004425048828,0.2720470894649914,0.001,1.0,1.0,0.16666666666666666
0.20014670491218567,0.8012213110923767,0.220240518450737,0.7819628119468689,83.50871276855469,0.3326485776073728,0.001,1.0,1.0,0.16666666666666666
0.3523431122303009,0.7304072976112366,0.32499217987060547,0.7793144583702087,97.72683715820312,0.28304336065622304,0.001,1.0,1.0,0.16666666666666666
0.5952664017677307,0.8993492126464844,0.6252619624137878,0.7151319980621338,85.1099853515625,0.2961723639450868,0.001,1.0,1.0,0.16666666666666666
0.4106157720088959,0.6696929335594177,0.43705320358276367,0.7058998942375183,90.26345825195312,0.5633247643393289,0.001,1.0,1.0,0.16666666666666666
