q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.15614867210388184,0.7048181295394897,0.7770341634750366,0.8774455189704895,90.66117095947266,0.44902503127647486,0.001,1.0,1.0,0.16666666666666666
0.7617119550704956,0.8899690508842468,0.5658541321754456,0.5456209182739258,80.13124084472656,1.3786797547998901,0.001,1.0,1.0,0.16666666666666666
0.8639075756072998,0.6648485064506531,0.5619925260543823,0.6031038165092468,76.6769790649414,1.2697614100073293,0.001,1.0,1.0,0.16666666666666666
0.6942117810249329,0.661999523639679,0.8291711211204529,0.5885635614395142,82.05845642089844,0.5404495736945624,0.001,1.0,1.0,0.16666666666666666
0.28977006673812866,0.7020570039749146,0.4644988775253296,0.7771148681640625,77.76856994628906,0.35634337703397695,0.001,1.0,1.0,0.16666666666666666
0.6604007482528687,0.87086421251297,0.5893181562423706,0.6682731509208679,84.76607513427734,0.48297605123890636,0.001,1.0,1.0,0.16666666666666666
0.15233848989009857,0.9808087348937988,0.6506764888763428,0.7595702409744263,94.37649536132812,0.47802417511933676,0.001,1.0,1.0,0.16666666666666666
0.4053414463996887,0.8223183751106262,0.3176930248737335,0.839683473110199,89.3901138305664,0.4300604440581507,0.001,1.0,1.0,0.16666666666666666
0.39606088399887085,0.8483547568321228,0.3883216381072998,0.6897557377815247,92.15979766845703,0.5123878323068917,0.001,1.0,1.0,0.16666666666666666
0.13759778439998627,0.7255721092224121,0.7561722993850708,0.7293345332145691,82.24172973632812,0.2562603655629271,0.001,1.0,1.0,0.16666666666666666
