q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.32599350810050964,0.6645206212997437,0.8779730796813965,0.5453863143920898,92.11396789550781,0.29727129994705986,0.001,1.0,1.0,0.16666666666666666
0.36326345801353455,0.8105388879776001,0.007606571540236473,0.6591975092887878,96.5326919555664,0.681976948158635,0.001,1.0,1.0,0.16666666666666666
0.46266981959342957,0.5249245762825012,0.3440196216106415,0.739316463470459,75.50965118408203,0.28779646810000414,0.001,1.0,1.0,0.16666666666666666
0.40022990107536316,0.7043374180793762,0.27364277839660645,0.6983060836791992,86.48600006103516,0.48771952768407356,0.001,1.0,1.0,0.16666666666666666
0.4064972400665283,0.7047494649887085,0.8668218851089478,0.8636260628700256,94.8769302368164,0.2184387178876622,0.001,1.0,1.0,0.16666666666666666
0.1360473781824112,0.8323297500610352,0.42775869369506836,0.6719254851341248,92.10604095458984,0.3373901083309309,0.001,1.0,1.0,0.16666666666666666
0.4746665358543396,0.729889988899231,0.1034068763256073,0.8942729234695435,88.09893798828125,1.1042860931456118,0.001,1.0,1.0,0.16666666666666666
0.6846128106117249,0.8231369853019714,0.8373356461524963,0.7331903576850891,78.37300872802734,0.409164324585228,0.001,1.0,1.0,0.16666666666666666
0.6968110799789429,0.7043176889419556,0.7390432953834534,0.7942822575569153,68.12512969970703,0.24436973921661673,0.001,1.0,1.0,0.16666666666666666
0.2784421145915985,0.9835363626480103,0.3260817527770996,0.6963180899620056,83.52281188964844,0.617229047244178,0.001,1.0,1.0,0.16666666666666666
