order_id,go_run_length,fitted_hazard,q_param,beta_param
order_5,15,0.684542275301276,0.9628643190717541,2.0157673481777816
order_5,16,0.7090475103274162,0.9628643190717541,2.0157673481777816
order_5,17,0.7316712490217886,0.9628643190717541,2.0157673481777816
order_5,18,0.7525549902150066,0.9628643190717541,2.0157673481777816
order_5,19,0.7718300506168065,0.9628643190717541,2.0157673481777816
order_5,20,0.7896182129178595,0.9628643190717541,2.0157673481777816
order_6,1,0.06987518665635495,0.930124813343645,1.640380047461905
order_6,2,0.1421986961884839,0.930124813343645,1.640380047461905
order_6,3,0.19211494787440797,0.930124813343645,1.640380047461905
order_6,4,0.23266529642583667,0.930124813343645,1.640380047461905
order_6,5,0.2674118242098399,0.930124813343645,1.640380047461905
order_6,6,0.29805304798982535,0.930124813343645,1.640380047461905
order_6,7,0.32557280004246003,0.930124813343645,1.640380047461905
order_6,8,0.350607115099669,0.930124813343645,1.640380047461905
order_6,9,0.3735978035626403,0.930124813343645,1.640380047461905
order_6,10,0.3948678055851975,0.930124813343645,1.640380047461905
order_6,11,0.41466234964868287,0.930124813343645,1.640380047461905
order_6,12,0.43317325780741933,0.930124813343645,1.640380047461905
order_6,13,0.45055418063532515,0.930124813343645,1.640380047461905
order_6,14,0.46693060836003986,0.930124813343645,1.640380047461905
order_6,15,0.48240670661165597,0.930124813343645,1.640380047461905
order_6,16,0.49707013491384555,0.930124813343645,1.640380047461905
order_6,17,0.5109955356521054,0.930124813343645,1.640380047461905
order_6,18,0.5242471190583446,0.930124813343645,1.640380047461905
order_6,19,0.5368806168841262,0.930124813343645,1.640380047461905
order_6,20,0.5489447848247655,0.930124813343645,1.640380047461905
order_7,1,0.07781757010931989,0.9221824298906801,1.5562031744846212
order_7,2,0.1454904435568296,0.9221824298906801,1.5562031744846212
order_7,3,0.18902908535533514,0.9221824298906801,1.5562031744846212
order_7,4,0.22341568123962574,0.9221824298906801,1.5562031744846212
order_7,5,0.2523949551178075,0.9221824298906801,1.5562031744846212
order_7,6,0.2776768739559575,0.9221824298906801,1.5562031744846212
order_7,7,0.3002204353524016,0.9221824298906801,1.5562031744846212
order_7,8,0.32062954048485537,0.9221824298906801,1.5562031744846212
order_7,9,0.3393144234002977,0.9221824298906801,1.5562031744846212
order_7,10,0.35656917310744585,0.9221824298906801,1.5562031744846212
order_7,11,0.37261329807801336,0.9221824298906801,1.5562031744846212
order_7,12,0.38761587122779884,0.9221824298906801,1.5562031744846212
order_7,13,0.4017104417834054,0.9221824298906801,1.5562031744846212
order_7,14,0.4150047023181205,0.9221824298906801,1.5562031744846212
order_7,15,0.42758700757245616,0.9221824298906801,1.5562031744846212
order_7,16,0.4395309164557101,0.9221824298906801,1.5562031744846212
order_7,17,0.45089844525071654,0.9221824298906801,1.5562031744846212
order_7,18,0.46174245340417774,0.9221824298906801,1.5562031744846212
order_7,19,0.472108429330241,0.9221824298906801,1.5562031744846212
order_7,20,0.48203585123308335,0.9221824298906801,1.5562031744846212
order_8,1,0.09488558362968791,0.9051144163703121,1.4356250023955384
order_8,2,0.15631616361615353,0.9051144163703121,1.4356250023955384
order_8,3,0.1918297779214856,0.9051144163703121,1.4356250023955384
order_8,4,0.21870720519117492,0.9051144163703121,1.4356250023955384
order_8,5,0.24077071230688474,0.9051144163703121,1.4356250023955384
order_8,6,0.2596742352030931,0.9051144163703121,1.4356250023955384
order_8,7,0.276310072759697,0.9051144163703121,1.4356250023955384
order_8,8,0.29122306735037795,0.9051144163703121,1.4356250023955384
order_8,9,0.30477393125457397,0.9051144163703121,1.4356250023955384
order_8,10,0.31721559242435304,0.9051144163703121,1.4356250023955384
order_8,11,0.32873320530511485,0.9051144163703121,1.4356250023955384
