r_appr
0.07232546393907777
0.08386749868135487
0.0978011231102355
0.11038291485784053
0.12220508938064414
0.13324194184236243
0.13887281507038937
0.14388337646588673
0.14901783117504097
0.15394986193313445
0.15885547710821302
0.16384409334293898
0.1687891098574671
0.1735085248746367
0.17804668933729711
0.18272067677827464
0.18751079701444412
0.19214746720619202
0.19684570924658912
0.2016056242458673
0.20645217516047318
0.21136212812708133
0.2162588339456315
0.2210860215168364
0.22589099360598608
0.23074341004997306
0.23564041348185077
0.2404436771345297
0.24537485801687045
0.25046587529443953
0.255292065404613
0.26016156073356356
0.2653486224769419
0.27112410620915284
0.2775748127136623
0.2839095315277128
0.2904004244046988
0.2966913603502581
0.3034101087381402
0.3098303235163471
0.3164679389495699
0.32409189339427724
0.33338137011401947
0.3425197253783158
0.3513562944077316
0.36314247401525807
0.37594400158235675
0.3928129410496339
0.418401287313467
0.5325279634373119
