q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.6499026417732239,0.6089209914207458,0.6118307709693909,0.8323412537574768,68.2141342163086,0.15741450699860582,0.001,1.0,1.0,0.16666666666666666
0.3065815269947052,0.9555718302726746,0.6866843700408936,0.8362715244293213,88.07579040527344,0.17442496269947338,0.001,1.0,1.0,0.16666666666666666
0.4271845519542694,0.8525906801223755,0.14480911195278168,0.6048008799552917,73.63917541503906,0.28743289577892756,0.001,1.0,1.0,0.16666666666666666
0.3852158486843109,0.8139176964759827,0.26280683279037476,0.7358084917068481,86.50526428222656,0.21206394163150746,0.001,1.0,1.0,0.16666666666666666
0.3600030839443207,0.6684831976890564,0.0575767420232296,0.7913192510604858,85.29145050048828,0.2953137564825073,0.001,1.0,1.0,0.16666666666666666
0.1063062772154808,0.798511266708374,0.5188198685646057,0.6964778900146484,82.19904327392578,0.15557975639223373,0.001,1.0,1.0,0.16666666666666666
0.6850321888923645,0.7152401804924011,0.44975602626800537,0.6660001277923584,77.34414672851562,0.40858968161292675,0.001,1.0,1.0,0.16666666666666666
0.4192712604999542,0.6881400942802429,0.5125002861022949,0.7017894387245178,77.9405288696289,0.18635439100104925,0.001,1.0,1.0,0.16666666666666666
0.4690689444541931,0.6024031639099121,0.7639484405517578,0.7971755266189575,81.7469253540039,0.19304328578890617,0.001,1.0,1.0,0.16666666666666666
0.3660573959350586,0.8194153308868408,0.21509747207164764,0.7750746011734009,89.68346405029297,0.2575918220039365,0.001,1.0,1.0,0.16666666666666666
