,mean,std,5%,50%,95%
q_d_n,0.5412416666746139,0.2525656440063574,0.24090977013111115,0.6104928255081177,0.8140997529029845
q_d,0.7552101254463196,0.15204719823725363,0.514644593000412,0.7897371053695679,0.9508962303400039
q_s_n,0.23993910858407616,0.21984276686830426,0.0335160659160465,0.2368279993534088,0.5882252454757686
q_s,0.6922032833099365,0.08410054965628405,0.5785776793956756,0.6935236752033234,0.8031954437494278
inv_temp,84.05746688842774,6.156494880569007,73.88499069213867,86.56732559204102,90.03830261230469
cost_stop_error,0.734280413047585,0.4150624832685323,0.2843850760574408,0.5853489840549506,1.3448283696668617
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
