,mean,std,5%,50%,95%
q_d_n,0.45124795734882356,0.23479681482378617,0.16891949474811555,0.3949955850839615,0.7991738736629486
q_d,0.7389281690120697,0.14625703281382418,0.5776814430952072,0.7407079637050629,0.9152245461940766
q_s_n,0.34871842274442316,0.25317546401137053,0.05706045455299318,0.325681209564209,0.7064523428678511
q_s,0.7678062856197357,0.08518959419257538,0.6500313341617584,0.7718459665775299,0.8836492031812667
inv_temp,82.13218460083007,12.844565911982022,63.42035827636719,81.61346435546875,97.96945991516114
cost_stop_error,0.5303366062833607,0.376800135315425,0.1971073119705818,0.39755057452018683,1.1734989358785035
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
