q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.7946006655693054,0.5075554251670837,0.41749849915504456,0.5964964032173157,82.91117095947266,0.7860806186412579,0.001,1.0,1.0,0.16666666666666666
0.5295325517654419,0.7834935784339905,0.07768692076206207,0.807327926158905,66.98966217041016,0.2664390141762046,0.001,1.0,1.0,0.16666666666666666
0.04083695262670517,0.7457574009895325,0.6810412406921387,0.6375481486320496,85.98243713378906,0.2278486596963356,0.001,1.0,1.0,0.16666666666666666
0.21977944672107697,0.9731459617614746,0.5515416264533997,0.5229460597038269,82.56845092773438,0.48764941504185083,0.001,1.0,1.0,0.16666666666666666
0.5548360347747803,0.8835244178771973,0.09989386051893234,0.6131300330162048,74.7929916381836,0.571138692265627,0.001,1.0,1.0,0.16666666666666666
0.4372727572917938,0.5064482092857361,0.45260438323020935,0.8371469974517822,66.11357116699219,0.4207381832997731,0.001,1.0,1.0,0.16666666666666666
0.43146568536758423,0.9246841073036194,0.10847803950309753,0.6147341132164001,87.2649917602539,0.5754210455168614,0.001,1.0,1.0,0.16666666666666666
0.22116847336292267,0.8071536421775818,0.8647350668907166,0.7865118384361267,73.00145721435547,0.29124005768621664,0.001,1.0,1.0,0.16666666666666666
0.40990161895751953,0.7896856069564819,0.7249653935432434,0.8894339203834534,91.87882232666016,0.27024572579196227,0.001,1.0,1.0,0.16666666666666666
0.12355002015829086,0.6791264414787292,0.19480851292610168,0.5909236669540405,93.11552429199219,0.47358493452646105,0.001,1.0,1.0,0.16666666666666666
