,mean,std,5%,50%,95%
q_d_n,0.3762944206595421,0.22686345832948893,0.07805783301591873,0.4206836521625519,0.6867065817117688
q_d,0.7600574791431427,0.1585444601075196,0.5069464564323425,0.7865895926952362,0.9513381272554398
q_s_n,0.41732535436749457,0.287641750235388,0.0876800436526537,0.43505144119262695,0.8018387138843535
q_s,0.6896199107170105,0.12705915664846631,0.553535982966423,0.6261411309242249,0.8659048050642013
inv_temp,80.46190795898437,9.73439296134523,66.50781211853027,82.73981094360352,92.55900840759277
cost_stop_error,0.437038634664255,0.17797234090225433,0.24521431921227665,0.44716155891311704,0.6912838107352792
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
