,mean,std,5%,50%,95%
q_d_n,0.406600646674633,0.18510065839308595,0.18542854562401773,0.3652867525815964,0.6793267160654067
q_d,0.8037063777446747,0.14548659478470086,0.5573744148015976,0.8286468088626862,0.97493736743927
q_s_n,0.5129051029682159,0.2713820282929603,0.1700996771454811,0.5533032715320587,0.8684299439191818
q_s,0.7005632758140564,0.08780630397418177,0.5766049861907959,0.7051813900470734,0.8245929539203642
inv_temp,83.98440704345703,11.223327943532688,66.77222061157227,88.05641174316406,93.74884300231933
cost_stop_error,0.3316071937973247,0.12366633936460711,0.20237829786312014,0.29288500431187225,0.5245680283783318
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
