,mean,std,5%,50%,95%
q_d_n,0.47344389259815217,0.16445254598693843,0.2530419692397118,0.45168642699718475,0.7065222173929213
q_d,0.8166591405868531,0.11009153986950662,0.6708340615034103,0.8283673822879791,0.9468795388936996
q_s_n,0.45579963847994803,0.3262881001298827,0.04120985735207796,0.5247740894556046,0.8580272912979124
q_s,0.7404428839683532,0.10823501064299218,0.6384658008813858,0.709153801202774,0.9301233857870101
inv_temp,84.67011871337891,7.114998344055173,74.42834510803223,84.62620162963867,94.21770935058593
cost_stop_error,0.380349299078379,0.19881517960932132,0.1554956852073524,0.34509007471292485,0.720706975482275
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
