q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.3468112349510193,0.848010241985321,0.31705212593078613,0.793211042881012,92.73723602294922,0.35276023396819023,0.001,1.0,1.0,0.16666666666666666
0.42819562554359436,0.805321455001831,0.555135190486908,0.5541640520095825,82.95281982421875,0.3204394701752815,0.001,1.0,1.0,0.16666666666666666
0.17234887182712555,0.5293348431587219,0.5239272117614746,0.7070891857147217,74.5632553100586,0.2839792713858154,0.001,1.0,1.0,0.16666666666666666
0.6706811189651489,0.9005320072174072,0.9359719753265381,0.6974582672119141,68.61998748779297,0.22081124767952343,0.001,1.0,1.0,0.16666666666666666
0.39038458466529846,0.954819917678833,0.4532395899295807,0.7862305045127869,95.91902923583984,0.24659479447846247,0.001,1.0,1.0,0.16666666666666666
0.2866566777229309,0.9548565149307251,0.9835242629051208,0.8088213801383972,86.21995544433594,0.17988920121048974,0.001,1.0,1.0,0.16666666666666666
0.3830900192260742,0.8556249737739563,0.5862891674041748,0.6962816715240479,88.81526184082031,0.4363645690903229,0.001,1.0,1.0,0.16666666666666666
0.43719303607940674,0.9921554923057556,0.987130880355835,0.9464178681373596,74.77149963378906,0.2258142335854661,0.001,1.0,1.0,0.16666666666666666
0.198111891746521,0.710783839225769,0.9966548681259155,0.8795382380485535,90.2236557006836,0.16906824542318533,0.001,1.0,1.0,0.16666666666666666
0.7939584255218506,0.6660985350608826,0.282066285610199,0.6930242776870728,73.85244750976562,0.9001917516480006,0.001,1.0,1.0,0.16666666666666666
