,mean,std,5%,50%,95%
q_d_n,0.410743148624897,0.1938308751690895,0.1839422307908535,0.38673730194568634,0.7384836375713347
q_d,0.8217537820339202,0.14712960507564343,0.5908785045146943,0.8518176078796387,0.9753709524869918
q_s_n,0.6620991557836533,0.2866043054665944,0.2978099137544632,0.5707121789455414,0.9923690736293793
q_s,0.7562236487865448,0.11090445156044294,0.6166511535644531,0.7466598451137543,0.9163220345973968
inv_temp,82.8675148010254,9.352704452178868,70.97459449768067,84.58638763427734,94.48722229003906
cost_stop_error,0.3335913018644737,0.21530236814678846,0.1739376755274723,0.26528703293213896,0.6914695194970452
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
