q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.31846538186073303,0.870455801486969,0.9286831617355347,0.8419467806816101,90.78009796142578,0.2348645197481389,0.001,1.0,1.0,0.16666666666666666
0.3758995234966278,0.6587773561477661,0.25264737010002136,0.7300909757614136,73.4649429321289,0.24194433642141883,0.001,1.0,1.0,0.16666666666666666
0.08660957962274551,0.9328684210777283,0.31165382266044617,0.7087900042533875,98.96463775634766,0.34937809534543757,0.001,1.0,1.0,0.16666666666666666
0.5228812098503113,0.8170748949050903,0.33624064922332764,0.7154151201248169,85.4179458618164,0.8026429612754211,0.001,1.0,1.0,0.16666666666666666
0.5167247653007507,0.8214133381843567,0.4239673614501953,0.7255259156227112,87.46167755126953,0.43635289104613556,0.001,1.0,1.0,0.16666666666666666
0.8245816826820374,0.8706279397010803,0.3381219804286957,0.909142255783081,95.97308349609375,1.4692076562183,0.001,1.0,1.0,0.16666666666666666
0.46925148367881775,0.6750068068504333,0.5145624279975891,0.6559194922447205,85.27649688720703,0.2092378305858549,0.001,1.0,1.0,0.16666666666666666
0.335944265127182,0.7208771109580994,0.6835234761238098,0.761123538017273,98.47649383544922,0.27445831831844875,0.001,1.0,1.0,0.16666666666666666
0.4873031973838806,0.6799654960632324,0.05580318719148636,0.525439977645874,84.98587036132812,0.9267449279589348,0.001,1.0,1.0,0.16666666666666666
0.4930119514465332,0.9172750115394592,0.2587549090385437,0.6213680505752563,72.59547424316406,0.46275731685027016,0.001,1.0,1.0,0.16666666666666666
