,mean,std,5%,50%,95%
q_d_n,0.4991318454965949,0.2969378053535736,0.03987492891028523,0.5859047174453735,0.7903051167726517
q_d,0.7784940421581268,0.14205617166953097,0.563012570142746,0.8100667893886566,0.9385268658399581
q_s_n,0.4553752187639475,0.2763982023160932,0.06057439651340246,0.5057978630065918,0.8332130730152127
q_s,0.7596207559108734,0.14539306188103446,0.5342872411012649,0.788661003112793,0.9404351949691773
inv_temp,90.52047653198242,7.845168163330179,81.08499488830566,90.43054962158203,99.09933357238769
cost_stop_error,0.5297249097706683,0.24494677493199996,0.1542349807105403,0.6260702128809759,0.7927889897714204
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
