,mean,std,5%,50%,95%
q_d_n,0.3797564208507538,0.1383762243338925,0.2111065223813057,0.3521037697792053,0.5834591895341872
q_d,0.7786283969879151,0.14810074116684313,0.5520285159349442,0.7639835178852081,0.95824034512043
q_s_n,0.5277803994715213,0.3462112642420329,0.09378685317933559,0.5383487343788147,0.9370288670063018
q_s,0.7026909828186035,0.12367947147445382,0.5854127526283264,0.6800739765167236,0.918484455347061
inv_temp,86.4570327758789,10.4277861023354,69.56473960876465,88.54779815673828,94.96804580688476
cost_stop_error,0.36311860427841997,0.12543722048179812,0.21220995892206607,0.36920690427075104,0.543825477909173
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
