,mean,std,5%,50%,95%
q_d_n,0.2805755898356438,0.13097544231985211,0.159264924377203,0.21717137843370438,0.48037160933017725
q_d,0.7576891183853149,0.07393155328213083,0.6436238288879395,0.7658337652683258,0.8555427134037018
q_s_n,0.31281527914106844,0.26040799353575234,0.024633434787392616,0.2238752245903015,0.6556169658899307
q_s,0.755599993467331,0.09422112244110278,0.6450413674116134,0.752036452293396,0.9002416402101516
inv_temp,89.16803588867188,7.609817406811983,77.76825714111328,90.61056900024414,98.4729103088379
cost_stop_error,0.45248517104997205,0.17567975423397167,0.2596451129803652,0.42527738864025216,0.7283125438573586
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
