q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.5557559132575989,0.8217864036560059,0.053889982402324677,0.7119963765144348,84.98193359375,0.8802945591470323,0.001,1.0,1.0,0.16666666666666666
0.21505609154701233,0.7315595149993896,0.6472504734992981,0.8147644996643066,90.40280151367188,0.4753250120362105,0.001,1.0,1.0,0.16666666666666666
0.41310998797416687,0.9218223094940186,0.8373246788978577,0.9124722480773926,89.67149353027344,0.4246674239052564,0.001,1.0,1.0,0.16666666666666666
0.5826111435890198,0.9584505558013916,0.4868599474430084,0.5677176117897034,87.50926208496094,0.315914275022276,0.001,1.0,1.0,0.16666666666666666
0.3292868137359619,0.5572414398193359,0.20435424149036407,0.8406277894973755,85.79756164550781,0.28971015647811643,0.001,1.0,1.0,0.16666666666666666
0.3082216680049896,0.9449278712272644,0.410066157579422,0.5919663906097412,89.68541717529297,0.8201913229341107,0.001,1.0,1.0,0.16666666666666666
0.6202377676963806,0.709175169467926,0.8520843386650085,0.8863978981971741,83.32170867919922,0.3589392320925164,0.001,1.0,1.0,0.16666666666666666
0.09512887895107269,0.8323293328285217,0.9461880922317505,0.887925922870636,85.11693572998047,0.34989938933609666,0.001,1.0,1.0,0.16666666666666666
0.8299163579940796,0.7947747707366943,0.16514523327350616,0.6213418245315552,87.47019958496094,0.8823936267326794,0.001,1.0,1.0,0.16666666666666666
0.22499966621398926,0.8599169850349426,0.393222838640213,0.8922149538993835,82.90800476074219,0.322947241282189,0.001,1.0,1.0,0.16666666666666666
