,mean,std,5%,50%,95%
q_d_n,0.3552357412874699,0.18372451024553407,0.09506068490445614,0.40212497115135193,0.5725779116153716
q_d,0.6982146620750427,0.11314774667549565,0.584299373626709,0.6806895732879639,0.8708792537450789
q_s_n,0.4262164857238531,0.24659756842595332,0.061596244014799593,0.45264101028442383,0.7802320539951324
q_s,0.6809786677360534,0.11047157911272243,0.5364319562911988,0.6807021200656891,0.8337365925312042
inv_temp,83.69683151245117,5.021571700854599,76.20050659179688,84.36273956298828,90.43438072204589
cost_stop_error,0.3984088780501217,0.16088063007337636,0.21033224890956975,0.37591518061264995,0.6566273302845064
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
