,mean,std,5%,50%,95%
q_d_n,0.5748556226491928,0.16177556827439138,0.39728445559740067,0.5708863735198975,0.7979761242866514
q_d,0.7718609690666198,0.1727455714837684,0.5420376628637313,0.8698025047779083,0.9451507151126861
q_s_n,0.47736744240392,0.3295632242831539,0.036942121561151,0.5238919407129288,0.8693923681974409
q_s,0.700120496749878,0.162455143078494,0.5134479194879532,0.6773066818714142,0.944232216477394
inv_temp,84.72417221069335,7.55336027049107,75.16627731323243,83.83995056152344,94.61348190307616
cost_stop_error,0.43345476339091416,0.2402832541287188,0.2568109628819033,0.3536128634013278,0.8571527713143716
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
