q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.8866176605224609,0.9557130932807922,0.9374904632568359,0.6393588781356812,77.85520935058594,0.2171817037728124,0.001,1.0,1.0,0.16666666666666666
0.39397239685058594,0.8630288243293762,0.3625349998474121,0.6860144734382629,90.47328186035156,0.4044335251659703,0.001,1.0,1.0,0.16666666666666666
0.4453871250152588,0.8765761852264404,0.6881361603736877,0.8554736375808716,83.7672119140625,0.3249755153427662,0.001,1.0,1.0,0.16666666666666666
0.4013325273990631,0.5354096293449402,0.6130732893943787,0.6847161650657654,95.6440200805664,0.30524672401523656,0.001,1.0,1.0,0.16666666666666666
0.6728885769844055,0.8771872520446777,0.07926403731107712,0.8944064378738403,74.40316009521484,1.0502593917167584,0.001,1.0,1.0,0.16666666666666666
0.5442031025886536,0.9322411417961121,0.7861613631248474,0.669897198677063,93.35393524169922,0.32044779774431315,0.001,1.0,1.0,0.16666666666666666
0.42813241481781006,0.6759436130523682,0.002315099583938718,0.5588254928588867,91.083251953125,0.34553192737113686,0.001,1.0,1.0,0.16666666666666666
0.5975696444511414,0.5501385927200317,0.7550275921821594,0.5168473720550537,83.91268920898438,0.3616937994315187,0.001,1.0,1.0,0.16666666666666666
0.6888163089752197,0.5526449680328369,0.4347105920314789,0.9849987626075745,76.0989761352539,0.3836436807482851,0.001,1.0,1.0,0.16666666666666666
0.6896364688873291,0.899726390838623,0.11496082693338394,0.51066654920578,80.64998626708984,0.6211335686003444,0.001,1.0,1.0,0.16666666666666666
