,mean,std,5%,50%,95%
q_d_n,0.42696871161460875,0.17373814250437528,0.19913071691989898,0.44938842952251434,0.6722436249256134
q_d,0.8117831170558929,0.13709491278215422,0.6194068044424057,0.8363429605960846,0.9716289043426514
q_s_n,0.49171124417334794,0.24927895483760107,0.1614465261809528,0.4585137814283371,0.8607856571674346
q_s,0.6964323341846466,0.10441817453375402,0.586654993891716,0.6552263796329498,0.8422227531671523
inv_temp,86.39718475341797,8.93038194206373,72.40684204101562,86.96273803710938,95.44297866821289
cost_stop_error,0.31436818532476496,0.17529361214834482,0.17387508656339867,0.27733588902815,0.6121059251225249
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
