,mean,std,5%,50%,95%
q_d_n,0.4108842149376869,0.22182261000873565,0.13274856880307198,0.3811098039150238,0.7547353923320768
q_d,0.778423011302948,0.16686543555515287,0.5343593180179596,0.8153567910194397,0.9537621140480042
q_s_n,0.5333871260285378,0.23939578314045715,0.19206131026148796,0.5034970641136169,0.8720194846391677
q_s,0.6974467754364013,0.09632535853249792,0.5658281177282334,0.6884604692459106,0.8153025388717652
inv_temp,83.15713653564453,9.90857883957591,69.47119522094727,83.02514266967773,97.75935287475586
cost_stop_error,0.3502680235967911,0.1250865078825572,0.22724821875560425,0.3384189059293637,0.5499927099394128
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
