q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.7297884821891785,0.7331292629241943,0.6267189979553223,0.70709627866745,81.61132049560547,0.39428920385405747,0.001,1.0,1.0,0.16666666666666666
0.26075831055641174,0.7025356292724609,0.16018617153167725,0.6639176607131958,74.14151000976562,0.3348340030450765,0.001,1.0,1.0,0.16666666666666666
0.5122016072273254,0.7029716968536377,0.4757624864578247,0.6523787379264832,93.60962677001953,0.6881826229232529,0.001,1.0,1.0,0.16666666666666666
0.5311955809593201,0.7852429747581482,0.4280564486980438,0.6921653151512146,62.424072265625,0.49279137086954333,0.001,1.0,1.0,0.16666666666666666
0.5399184226989746,0.6848455667495728,0.6353393197059631,0.7674989700317383,76.89276885986328,0.6918855614979955,0.001,1.0,1.0,0.16666666666666666
0.7484861612319946,0.7830094695091248,0.06169705465435982,0.9088584184646606,84.51446533203125,0.6497276755217616,0.001,1.0,1.0,0.16666666666666666
0.5386233329772949,0.5037952065467834,0.19877448678016663,0.5503491163253784,89.70321655273438,1.3294134043625914,0.001,1.0,1.0,0.16666666666666666
0.7200605869293213,0.738447368144989,0.3209710717201233,0.8116706609725952,92.72069549560547,0.7356221138141813,0.001,1.0,1.0,0.16666666666666666
0.12601768970489502,0.705298662185669,0.24522455036640167,0.7498014569282532,89.86883544921875,0.17733530444052678,0.001,1.0,1.0,0.16666666666666666
0.5973313450813293,0.6950917840003967,0.7204195857048035,0.7984498143196106,89.79219055175781,0.25366526253638527,0.001,1.0,1.0,0.16666666666666666
