model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
8p_v2_CV_Out_of_Sample,3567,5.453132975764001,0.06890657935229551,0.026731426832993257,0.054663777818813326,0.07446564692868175,0.05119037646477516,0.3122932401053131,0.08542653371997032,0.17532176012704512,0.3708455476908636,4.233288086723249
