model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
7p_v1_CV_Out_of_Sample,3567,5.591575011564078,0.07512313686653765,0.030681827087045564,0.05211359352327883,0.07491529736189241,0.0518441196046704,0.3508031131833624,0.09293559329945938,0.18731078065991405,0.3827059374446052,4.293141612533313
