model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
6p_v1_CV_Out_of_Sample,3567,4.892875604670261,0.06643262646951999,0.02833739384014949,0.04935266876533081,0.07713312256826643,0.050200585483586704,0.2820909236991591,0.07852985780618317,0.1835032586770878,0.3664005975659761,3.710894569795001
