model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
6p_v2_CV_Out_of_Sample,3567,5.1205820189889275,0.06500780123862748,0.027372275665895875,0.056622463328462484,0.07369702179803705,0.052546774262009995,0.29856165635862025,0.104410483388052,0.18771476061121653,0.37273766194996294,3.881911120388043
