model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
6p_v3_CV_Out_of_Sample,3567,5.264767047696623,0.06379426069632935,0.027571789011548845,0.05263347929553277,0.07387736312399672,0.056458514156672523,0.3074349480600903,0.11101370222955476,0.1816762274611878,0.38250176186966633,4.007805001792044
