model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
7p_v2_CV_Out_of_Sample,3567,5.739599393743416,0.0608283598801683,0.026179369252418417,0.054309585232949265,0.07698468894767888,0.0489920329854129,0.2800067938910257,0.0981491620133988,0.17352861923152055,0.36190542453328434,4.558715357775558
