model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
5p_v3_CV_Out_of_Sample,3526,5.542664205222049,0.0632233266643854,0.026905179129337743,0.0536187792581058,0.07386405818999117,0.04946067610942176,0.2799501426965187,0.07401734386300542,0.19231962982252745,0.37291592207550256,4.356389147413253
