model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
6p_v4_CV_Out_of_Sample,3567,4.81006321763741,0.06639710360735077,0.027532352846439363,0.05235318301637509,0.07723395644764479,0.05427570335067333,0.2726495466751725,0.09158750168624556,0.1962058251462461,0.37894634522810433,3.592881699633158
