q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.2603037357330322,0.5853927135467529,0.28420451283454895,0.5772833228111267,98.2038345336914,0.6582916873844652,0.001,1.0,1.0,0.16666666666666666
0.7166418433189392,0.5997364521026611,0.17575310170650482,0.7981563806533813,78.7151870727539,0.7226790781200327,0.001,1.0,1.0,0.16666666666666666
0.684741735458374,0.9738490581512451,0.5265390276908875,0.7343078851699829,86.84709167480469,0.2928403095386629,0.001,1.0,1.0,0.16666666666666666
0.12146592140197754,0.7886908650398254,0.4177666902542114,0.7637274861335754,92.07478332519531,0.26678162869216926,0.001,1.0,1.0,0.16666666666666666
0.6396219730377197,0.5634778738021851,0.7449536919593811,0.6837174892425537,80.78121948242188,0.5799117644439944,0.001,1.0,1.0,0.16666666666666666
0.17243137955665588,0.8238537311553955,0.36390751600265503,0.778843879699707,96.80146789550781,0.29262901008490344,0.001,1.0,1.0,0.16666666666666666
0.05196798965334892,0.8577116131782532,0.5130741596221924,0.7530397176742554,85.03264617919922,0.29178516188761966,0.001,1.0,1.0,0.16666666666666666
0.48072463274002075,0.8326717019081116,0.2976417541503906,0.9029523134231567,99.02310943603516,0.5483630670165188,0.001,1.0,1.0,0.16666666666666666
0.4872640371322632,0.8060767650604248,0.42321327328681946,0.6398831605911255,89.29243469238281,0.46468364889834696,0.001,1.0,1.0,0.16666666666666666
0.32962924242019653,0.9104071259498596,0.13291937112808228,0.7950630784034729,75.60572052001953,0.33205808717523544,0.001,1.0,1.0,0.16666666666666666
