,mean,std,5%,50%,95%
q_d_n,0.3944792490452528,0.24210818847979473,0.0832420589402318,0.40517693758010864,0.7022867947816849
q_d,0.7741867899894714,0.14258969772076308,0.5733395516872406,0.8149652481079102,0.9453001886606216
q_s_n,0.38799730986356734,0.18074291527195852,0.15219454988837242,0.3908371031284332,0.6466670930385587
q_s,0.7426974713802338,0.09118777618362503,0.6054532498121261,0.7583836019039154,0.8557941436767577
inv_temp,88.23774948120118,8.31914198136895,77.00498046875,88.06976318359375,98.65443572998046
cost_stop_error,0.4450023443241948,0.17199273506985488,0.2780332186301219,0.3983708680367912,0.6937047522890273
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
