q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.3700195848941803,0.7795301079750061,0.23549394309520721,0.6209185123443604,79.61372375488281,0.3470808606676002,0.001,1.0,1.0,0.16666666666666666
0.5569087862968445,0.8576911687850952,0.7367380857467651,0.7196637988090515,91.34930419921875,0.33359704245636546,0.001,1.0,1.0,0.16666666666666666
0.43873438239097595,0.5585190057754517,0.6389956474304199,0.6609973907470703,84.77439880371094,0.4340337974803245,0.001,1.0,1.0,0.16666666666666666
0.25840142369270325,0.7328053116798401,0.7057884335517883,0.6907151341438293,86.29035949707031,0.16448028855186278,0.001,1.0,1.0,0.16666666666666666
0.44846707582473755,0.6995790004730225,0.7248461246490479,0.8073777556419373,93.23741149902344,0.39695619926585285,0.001,1.0,1.0,0.16666666666666666
0.33644506335258484,0.6427497863769531,0.6297458410263062,0.6421309113502502,94.57034301757812,0.4141797655781306,0.001,1.0,1.0,0.16666666666666666
0.3164348006248474,0.7818433046340942,0.7137013077735901,0.7889967560768127,92.17671203613281,0.24223954131546566,0.001,1.0,1.0,0.16666666666666666
0.4759424328804016,0.6580570936203003,0.17946696281433105,0.7197962999343872,87.79591369628906,0.48963517870793405,0.001,1.0,1.0,0.16666666666666666
0.48403027653694153,0.6602477431297302,0.09446784853935242,0.8215860724449158,79.89602661132812,0.42689430758259067,0.001,1.0,1.0,0.16666666666666666
0.08564527332782745,0.7232877612113953,0.5683669447898865,0.609916090965271,89.9076156616211,0.3195118070778077,0.001,1.0,1.0,0.16666666666666666
