model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
5p_v2_Filtered,3567,4.7374077141267055,0.08265313212420743,0.041537500744408096,0.041115631379799324,0.023987832617135788,0.03666728135776804,0.13199578184265656,0.043434443319835946,0.10952043963555905,0.1864615391897534,4.040034131915581
