model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
6p_v1_Filtered,3567,3.3497437152447493,0.037157694833698025,0.011313728751384115,0.029954074518758766,0.026844802959499935,0.030672270539635983,0.12806332301440598,0.04992308563010386,0.10797707293281247,0.20141142364260112,2.726426238421849
