model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
5p_v3_Filtered,3567,3.732323433799295,0.03343854867005137,0.009581860503523786,0.03606793653223735,0.02317917403814425,0.029347575103724117,0.13664575520285338,0.04527157113869208,0.11207870800549419,0.19320129172017733,3.113511012884397
