model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
8p_v1_Filtered,3567,2.752674532076461,0.04215061893623039,0.01520854580885477,0.031504596173015736,0.014900906706395416,0.05731862210638582,0.2346059271730199,0.09827301460108026,0.1846141398400497,0.30517379018718055,1.7689243705442481
