model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
8p_v2_Filtered,3567,3.8587617793593485,0.04429820086981759,0.00961215555674879,0.03857481916238135,0.020240044643979133,0.03586571212412473,0.17807169456125022,0.06392335143998673,0.10798689756027334,0.22319151293801173,3.136997390502775
