model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
6p_v4_Filtered,3567,3.25352775988202,0.03815830268194561,0.008652021388668973,0.03562844640695575,0.020218950488336326,0.03808640969875698,0.1268474627478655,0.0672561962499705,0.14177254615150894,0.2277948608759978,2.5491125631920135
