model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
6p_v3_Filtered,3567,3.7339589845620815,0.032414826668226905,0.013352383326386563,0.03558443290372399,0.02056398893829015,0.050107274542463005,0.1813045994101814,0.09907483247675997,0.13189820893265833,0.25555107690364337,2.9141073604597483
