q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.2801450490951538,0.9384286403656006,0.7355358600616455,0.6770597100257874,87.69693756103516,0.2662383856374615,0.001,1.0,1.0,0.16666666666666666
0.153689906001091,0.7314370274543762,0.7151928544044495,0.5385482311248779,83.46124267578125,0.26171240811950286,0.001,1.0,1.0,0.16666666666666666
0.014383045956492424,0.7664919495582581,0.0732276514172554,0.6371970772743225,97.57804870605469,0.43294803058871223,0.001,1.0,1.0,0.16666666666666666
0.17361398041248322,0.6135921478271484,0.41745224595069885,0.7770783305168152,83.83080291748047,0.36943315012821815,0.001,1.0,1.0,0.16666666666666666
0.7160885334014893,0.8176661133766174,0.6900447010993958,0.7760213017463684,81.85224151611328,0.6298218725270207,0.001,1.0,1.0,0.16666666666666666
0.9355940222740173,0.9480276703834534,0.8655447363853455,0.5630021095275879,62.533409118652344,0.3804655384389794,0.001,1.0,1.0,0.16666666666666666
0.4672669470310211,0.6425216794013977,0.8262381553649902,0.6728659868240356,90.01509857177734,0.911136384887628,0.001,1.0,1.0,0.16666666666666666
0.2565656304359436,0.6863002181053162,0.4102902114391327,0.8086974620819092,97.87517547607422,0.5634138169780811,0.001,1.0,1.0,0.16666666666666666
0.20258928835391998,0.6594984531402588,0.9764542579650879,0.5879451632499695,91.62601470947266,0.30864237410747974,0.001,1.0,1.0,0.16666666666666666
0.7482851147651672,0.5766415596008301,0.6593034267425537,0.6098613142967224,59.21706771850586,1.0349923979163154,0.001,1.0,1.0,0.16666666666666666
