q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.39067867398262024,0.7093633413314819,0.24600571393966675,0.6654935479164124,88.48400115966797,1.165412288567544,0.001,1.0,1.0,0.16666666666666666
0.4961543679237366,0.5912988185882568,0.749467670917511,0.7439703941345215,77.73619079589844,0.9314518548748857,0.001,1.0,1.0,0.16666666666666666
0.7813279628753662,0.8410130739212036,0.5067794919013977,0.5334814786911011,83.907470703125,0.3914097236816565,0.001,1.0,1.0,0.16666666666666666
0.33052822947502136,0.9189044237136841,0.3419342637062073,0.742762565612793,72.34004974365234,0.41895282079622376,0.001,1.0,1.0,0.16666666666666666
0.31043335795402527,0.8874238133430481,0.8186541199684143,0.6778743863105774,82.51821899414062,0.147477621748367,0.001,1.0,1.0,0.16666666666666666
0.2130865603685379,0.585928738117218,0.8277052044868469,0.6794094443321228,57.72027587890625,0.17690429792342663,0.001,1.0,1.0,0.16666666666666666
0.31593918800354004,0.7368267178535461,0.5963726043701172,0.6520369648933411,62.82646560668945,0.5924610400377683,0.001,1.0,1.0,0.16666666666666666
0.9914039969444275,0.9486985802650452,0.6622323989868164,0.6322264075279236,87.90007019042969,0.7893355432197238,0.001,1.0,1.0,0.16666666666666666
0.6572076082229614,0.5630164742469788,0.47646385431289673,0.8552306890487671,75.382080078125,1.3424413116553278,0.001,1.0,1.0,0.16666666666666666
0.5600332617759705,0.7585569024085999,0.6139531135559082,0.5961862206459045,92.5528335571289,0.5860178711323546,0.001,1.0,1.0,0.16666666666666666
