,mean,std,5%,50%,95%
q_d_n,0.42227731347084047,0.18430457996380303,0.19052507281303405,0.36092719435691833,0.6859979450702667
q_d,0.7536411821842194,0.09387865542355629,0.6108629018068313,0.7817513048648834,0.8497582346200943
q_s_n,0.3988004893064499,0.33371082490867543,0.07049805000424385,0.22569040954113007,0.8909896969795227
q_s,0.7359552025794983,0.08724388121152425,0.6177611619234085,0.7515944540500641,0.8436851233243942
inv_temp,81.84367027282715,11.863309903925302,63.096624565124515,83.59909057617188,95.7629467010498
cost_stop_error,0.38890260805490723,0.2197243566056638,0.14775272944076293,0.34147524700655674,0.7288302433864469
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
