q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.4147992432117462,0.8074527382850647,0.7944300174713135,0.5200678706169128,87.41466522216797,0.15073978127863294,0.001,1.0,1.0,0.16666666666666666
0.38635000586509705,0.6971301436424255,0.2591533660888672,0.6495379209518433,94.7269287109375,0.23903183319559493,0.001,1.0,1.0,0.16666666666666666
0.19822482764720917,0.7390714287757874,0.11771267652511597,0.7976338267326355,96.77458953857422,0.2888041390145126,0.001,1.0,1.0,0.16666666666666666
0.3488754630088806,0.6641957759857178,0.57911217212677,0.5156360268592834,95.8608627319336,0.2582471811789693,0.001,1.0,1.0,0.16666666666666666
0.6874591708183289,0.8303216099739075,0.13576377928256989,0.7988413572311401,87.79716491699219,0.3775151502521689,0.001,1.0,1.0,0.16666666666666666
0.6651874780654907,0.508243203163147,0.9880464673042297,0.6728127002716064,85.35005187988281,0.16387787317624028,0.001,1.0,1.0,0.16666666666666666
0.2824411392211914,0.6613485217094421,0.09592707455158234,0.8231272101402283,81.14857482910156,0.2884288065805709,0.001,1.0,1.0,0.16666666666666666
0.39928197860717773,0.7643443942070007,0.030985385179519653,0.6806742548942566,82.49191284179688,0.2524098518067704,0.001,1.0,1.0,0.16666666666666666
0.17174562811851501,0.7060637474060059,0.3904366195201874,0.6481501460075378,81.22047424316406,0.22610145503740128,0.001,1.0,1.0,0.16666666666666666
0.8423696756362915,0.7718802690505981,0.8201088309288025,0.7623036503791809,94.53937530517578,0.18829153419161582,0.001,1.0,1.0,0.16666666666666666
