,mean,std,5%,50%,95%
q_d_n,0.43967346101999283,0.2217509128692788,0.1836612679064274,0.3928159922361374,0.7726599484682082
q_d,0.7150051832199097,0.09231790600378338,0.5771405965089798,0.7225675880908966,0.8200306177139282
q_s_n,0.4211676388978958,0.3501640683483533,0.06020914539694786,0.3247949928045273,0.9124745309352873
q_s,0.6868784964084625,0.11021968085605251,0.5176303565502167,0.6767434775829315,0.8121985763311386
inv_temp,88.73246002197266,6.254648149812628,81.1809295654297,87.60591506958008,96.36341247558593
cost_stop_error,0.24334476057124776,0.06719998084023489,0.15665192263255623,0.24572084250118265,0.33759519519522346
cost_time,0.0010000000000000002,2.28569887277129e-19,0.001,0.001,0.001
cost_go_error,1.0,0.0,1.0,1.0,1.0
cost_go_missing,1.0,0.0,1.0,1.0,1.0
rate_stop_trial,0.16666666666666669,2.925694557147251e-17,0.16666666666666666,0.16666666666666666,0.16666666666666666
