q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.544570803642273,0.6855596899986267,0.28022176027297974,0.604970395565033,63.55495834350586,1.3581016530786825,0.001,1.0,1.0,0.16666666666666666
0.14405152201652527,0.5569718480110168,0.5929992198944092,0.895765483379364,90.81381225585938,0.42351718036745306,0.001,1.0,1.0,0.16666666666666666
0.4973437190055847,0.8216541409492493,0.5363045334815979,0.614173948764801,89.95823669433594,0.40190554378167254,0.001,1.0,1.0,0.16666666666666666
0.34225940704345703,0.6231971383094788,0.13535703718662262,0.7789199352264404,99.76688385009766,1.0528187036997942,0.001,1.0,1.0,0.16666666666666666
0.6344966888427734,0.8912413120269775,0.1585945039987564,0.6499946713447571,90.41311645507812,0.649413657821242,0.001,1.0,1.0,0.16666666666666666
0.2709895968437195,0.9335501194000244,0.03839866816997528,0.5986993312835693,84.79358673095703,0.33563142144704033,0.001,1.0,1.0,0.16666666666666666
0.7394605278968811,0.6470690369606018,0.4155939221382141,0.725605845451355,83.03981018066406,0.9628483232807408,0.001,1.0,1.0,0.16666666666666666
0.2758345901966095,0.9742608666419983,0.5757743120193481,0.8038178086280823,78.69355773925781,0.3937788710072667,0.001,1.0,1.0,0.16666666666666666
0.4183608293533325,0.8225504755973816,0.7468238472938538,0.5465230345726013,62.2611198425293,0.2920599765361065,0.001,1.0,1.0,0.16666666666666666
0.5171872973442078,0.885637104511261,0.40125951170921326,0.9309776425361633,87.618408203125,0.8284887424227594,0.001,1.0,1.0,0.16666666666666666
