case,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
11,0.622176413045848,0.6371914,1.0,0.9935704190001861,0.88892114,0.0,15,14.027414,0.0,14.923142048157999,22.867493,0.0,0.011680597666933525,0.044535574,1.0
12,0.5114336370709982,0.52261895,1.0,0.8454169514381564,0.8751566,1.0,7,7.1412587,1.0,3.1014153133245097,3.80023,1.0,0.02892138373663051,0.040755134,1.0
13,0.7401339809244023,0.72814417,1.0,0.8357315661150184,0.78774846,1.0,6,5.859708,1.0,3.1082069641008707,4.3959217,1.0,0.056338470684234594,0.068674654,1.0
14,0.8730123006326601,0.8931284,1.0,0.6299850264298643,0.6184918,1.0,5,4.76242,1.0,5.295949295790403,5.133544,1.0,0.01665094344616732,0.013974553,1.0
15,0.672197819412521,0.6573428,1.0,0.6365686594864122,0.6420774,1.0,9,8.862629,1.0,2.242137432513862,2.16287,1.0,0.012541375747116978,0.013860725,1.0
16,0.81961255449486,0.8359543,1.0,0.678455648351066,0.70160013,1.0,10,9.936353,1.0,1.2075948818917643,1.6375753,1.0,0.11514699721139975,0.10359175,1.0
17,0.9953744950801064,0.9922471,1.0,0.9186468625580377,0.74779487,1.0,5,4.938627,1.0,1.9088030574729438,2.7271662,1.0,0.07171059673622442,0.07760669,1.0
18,0.7171306383820137,0.79061574,1.0,0.7690552853569476,0.7897662,1.0,13,12.6373625,1.0,44.74651082415697,41.33571,1.0,0.010167729912833308,0.026637966,0.0
19,0.8974790982752177,0.88669175,1.0,0.6451675994950812,0.65561914,1.0,15,15.237687,1.0,1.3167005795785736,1.557173,1.0,0.01088462202184263,0.014440451,1.0
20,0.7410116481558013,0.83883804,1.0,0.5685232068619698,0.559716,1.0,12,10.476885,0.0,26.836145243386724,24.361563,1.0,0.05133231201810536,0.039666567,1.0
21,0.8449496143545729,0.88510126,1.0,0.7313690400369552,0.7416573,1.0,15,15.29184,1.0,2.8972647868944166,3.4267597,1.0,0.013493248752761871,0.018234024,1.0
