case,gt_q_d_n,mu_q_d_n,hit90_q_d_n,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
44,0.15647106823202606,0.37376618,1.0,0.982387408324874,0.8915685,1.0,0.6793454822310097,0.6671433,1.0,12,11.544313,1.0,49.871961922189634,27.804926,0.0,0.15094347080414963,0.061505865,0.0
45,0.020450929397706652,0.17013493,1.0,0.5830095419826605,0.58371216,1.0,0.6141872880074386,0.6635512,1.0,16,14.158041,0.0,5.083299653537413,6.6985264,1.0,0.02889057967351381,0.034933396,1.0
46,0.20059743096991112,0.21854797,1.0,0.5902557493642601,0.5815675,1.0,0.7249544929241187,0.6698903,1.0,4,4.2357273,1.0,1.7238430901974604,3.1907983,1.0,0.039130444266679096,0.05301576,1.0
47,0.6131596471904099,0.52280337,1.0,0.8826905770601026,0.82926935,1.0,0.5655941919024554,0.622377,1.0,8,7.7539654,1.0,2.3105171629045227,1.5533379,1.0,0.041556163451222795,0.036223933,1.0
48,0.29890467800096676,0.5181654,1.0,0.6887192442567003,0.7229077,1.0,0.9900160597019185,0.9463994,1.0,5,4.543133,1.0,2.937742764307764,6.1096163,1.0,0.00902761987407373,0.025991196,1.0
49,0.6445820949313845,0.7950719,1.0,0.7457652194525041,0.7665332,1.0,0.8992665457672175,0.87260884,1.0,7,5.2797217,0.0,34.09118188556895,26.342659,1.0,0.1577058357041767,0.075427,0.0
50,0.0027027926639903166,0.4888278,0.0,0.5873962587871694,0.6307896,1.0,0.8780447328047656,0.95882046,0.0,12,11.856795,1.0,10.755673466623971,9.529793,1.0,0.1339378827314256,0.12110488,1.0
51,0.5133443665776931,0.5384108,1.0,0.6152272649436876,0.6484019,1.0,0.6930132138467828,0.683442,1.0,5,6.383824,1.0,20.60425236875679,24.67573,1.0,0.12805738850703843,0.17088556,1.0
52,0.4752633653353937,0.44723284,1.0,0.8205035416255837,0.828547,1.0,0.6527925916736192,0.67030764,1.0,15,14.999782,1.0,6.646973384669499,11.552328,1.0,0.04281521612091385,0.086329445,1.0
53,0.7441459420650428,0.4329981,1.0,0.549530690101369,0.58310485,1.0,0.7299934032044479,0.8464869,1.0,13,10.865024,0.0,47.82381905930703,25.304512,0.0,0.1446923691184799,0.04947275,1.0
54,0.3196427681841689,0.3528819,1.0,0.9741270956700523,0.8890608,1.0,0.725759059582523,0.82237315,0.0,8,6.614647,1.0,7.1147364839521146,6.859685,1.0,0.01910732396663783,0.018552963,1.0
55,0.6283246051214852,0.6278259,1.0,0.5959704388707421,0.58366585,1.0,0.7314097181483327,0.77469605,1.0,12,11.037754,1.0,12.26470504379985,13.391014,1.0,0.12707053053958112,0.12460764,1.0
56,0.20084149396222428,0.20635703,1.0,0.7225274347971915,0.7181583,1.0,0.6919539890528169,0.71381277,1.0,6,6.1826367,1.0,2.669755748581259,4.53605,1.0,0.24710847426563196,0.22256917,1.0
57,0.973729308922721,0.64409554,1.0,0.8419390347981554,0.60048264,0.0,0.981068324527395,0.7247489,0.0,7,7.2117667,1.0,0.6371937909404125,10.715178,0.0,0.43270986713675524,0.34675393,1.0
58,0.6133174867310442,0.3113704,1.0,0.9650619747535882,0.92823,1.0,0.8927955481337089,0.8442873,1.0,13,13.983117,1.0,4.1829848444952615,5.7072463,1.0,0.020268668283621383,0.03772772,1.0
59,0.15231297363967822,0.13683745,1.0,0.7989274904710308,0.82360166,1.0,0.7069871300028998,0.70679516,1.0,11,11.007004,1.0,0.7181029030375583,1.2778547,1.0,0.0062774393370670705,0.011261745,1.0
60,0.551579184499814,0.70333964,1.0,0.5088039048464024,0.60614747,1.0,0.634603473936261,0.74092555,1.0,7,7.1985793,1.0,2.0905831473198755,2.777981,1.0,0.0956591988618389,0.12084264,1.0
