case,gt_q_d_n,mu_q_d_n,hit90_q_d_n,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
14,0.8538618858858424,0.8083376,1.0,0.9460131651092596,0.92162955,1.0,0.5435004461735504,0.79796845,1.0,12,11.459508,0.0,0.012315543494017343,0.52052724,0.0,0.029304174227114205,0.04217252,1.0
15,0.2208822090718937,0.28558317,1.0,0.8859660683668107,0.93800664,1.0,0.8978151794202845,0.878802,1.0,4,4.5536675,0.0,0.13549207995026374,0.21241035,1.0,0.04165447590358004,0.033076417,1.0
16,0.5140130219928759,0.414464,1.0,0.6478984311689353,0.62013,1.0,0.5954076897943272,0.62851804,1.0,9,8.859342,1.0,0.028449253598131222,1.5319045,1.0,0.1251694189774442,0.0982939,1.0
17,0.5958205956970809,0.30117786,1.0,0.9290506709525626,0.88565654,1.0,0.8198151441144909,0.82076967,1.0,8,7.0106626,1.0,1.00990965375321,1.4669956,1.0,0.00032666675310207157,0.0021647331,1.0
18,0.8051089794318652,0.5366089,1.0,0.5807176743354041,0.6070037,1.0,0.7115622033743412,0.7339889,1.0,9,8.814655,1.0,0.4525407884831127,0.67882055,1.0,0.10376639304398423,0.13327096,1.0
19,0.804132101695068,0.62207985,1.0,0.810299891585223,0.81478673,1.0,0.7384552963661624,0.7737333,1.0,7,6.1685715,1.0,5.214099924468196,4.762527,1.0,0.002126069092950627,0.0014659228,1.0
20,0.631844885160262,0.58475465,1.0,0.6241937580786135,0.6426472,1.0,0.791399562896008,0.7543455,1.0,12,11.629036,1.0,6.435937655851855,8.935164,0.0,0.00030196674211669164,0.0011231329,1.0
21,0.31614992102425743,0.6123221,1.0,0.5253789422676849,0.5642372,1.0,0.7664638370254407,0.66587293,1.0,10,9.812456,1.0,0.18684714742793956,0.219518,1.0,0.012258702678306574,0.027713072,1.0
22,0.08908489665294494,0.5685092,0.0,0.5385704756927352,0.6209003,0.0,0.7365015186610636,0.85850954,1.0,5,4.8431993,1.0,8.708136217556614,8.043052,1.0,0.00013362511502761412,0.0017268553,0.0
23,0.6237800615924758,0.54138166,1.0,0.5349969190537626,0.5735902,1.0,0.8789510598583541,0.7247629,1.0,7,6.720049,1.0,0.10399889854295252,4.0965343,1.0,0.1711197806119801,0.17804296,1.0
24,0.8649352316491384,0.64498454,1.0,0.5841020110144266,0.6385514,1.0,0.9171751599831668,0.71616954,1.0,4,4.363749,0.0,2.5824755845250422,1.8605291,1.0,0.06205573642446154,0.10352493,1.0
25,0.6614251147017496,0.63921714,1.0,0.7214935845360004,0.65990597,0.0,0.8989832622765845,0.6997899,1.0,11,10.907862,1.0,0.0840515766338084,1.4249797,1.0,0.09193118864170707,0.08817772,1.0
26,0.08811150265295498,0.17588663,1.0,0.8981994038158476,0.93802243,1.0,0.7876241222673515,0.65891016,1.0,7,7.521414,1.0,0.10735464190770376,0.2462067,1.0,0.006987407986371236,0.0050213905,1.0
27,0.6648537610660524,0.65353173,1.0,0.8041655340266487,0.826838,1.0,0.7797616925962452,0.7329763,1.0,8,7.971674,1.0,3.575125294350219,1.5987204,1.0,0.1589413503303318,0.14060715,1.0
28,0.6061628183641764,0.44958413,0.0,0.9252684047783981,0.88361067,1.0,0.5487736270837267,0.6423934,1.0,5,4.9961486,1.0,0.2939319145938696,0.09560679,1.0,0.0006684970780551878,0.0007110409,1.0
29,0.6706647472149431,0.31033063,0.0,0.7213990034844617,0.6523677,0.0,0.7486197008033516,0.7773992,1.0,11,10.227586,1.0,0.28346531823086274,0.21685584,1.0,0.00944733679598688,0.009574026,1.0
30,0.5394850409043507,0.5549873,1.0,0.7388380410687405,0.73592985,1.0,0.5662619942389168,0.6123127,1.0,11,9.999948,1.0,0.08146943520306646,0.22630742,1.0,0.0012142320575808205,0.0006048917,1.0
31,0.5987143509504078,0.77656317,0.0,0.6559649489091903,0.71101147,1.0,0.8031548863783983,0.77313757,1.0,12,11.368637,1.0,0.2582839807474166,0.79851156,1.0,0.00045930844723134155,0.0017255158,1.0
32,0.36069948227841986,0.6536983,1.0,0.6161046330611708,0.6531947,1.0,0.766473182815609,0.7751372,1.0,5,5.829913,0.0,5.249142858295506,3.915634,1.0,0.0748664257146331,0.06659168,1.0
33,0.2927911972913636,0.24261448,1.0,0.8130127707978383,0.8137181,1.0,0.5611790380797028,0.5957294,1.0,10,9.926182,1.0,0.02013847594391769,0.1794018,1.0,0.0006786975671774901,0.0029226018,1.0
34,0.3203708527952388,0.18312891,1.0,0.997836338985096,0.98870754,1.0,0.596711928746817,0.6411913,1.0,8,7.9698706,1.0,0.12447052986427122,0.14990975,1.0,0.00104614775225193,0.0020150023,1.0
35,0.8442556859119487,0.4797865,1.0,0.7490957119894124,0.6680457,1.0,0.5814975107773126,0.7846557,0.0,7,5.6610074,0.0,1.5762955673533472,0.22797778,0.0,0.013764595048358395,0.0041209203,0.0
36,0.1105338898531113,0.18858945,1.0,0.7801738728515424,0.76463217,1.0,0.5974317195308283,0.67462504,1.0,9,9.071328,1.0,8.840786743221368,7.154505,1.0,0.14559208986457636,0.16877156,1.0
37,0.27294368486642673,0.43449792,1.0,0.5434487809863968,0.556514,1.0,0.7189610190623646,0.75390935,1.0,6,5.322742,1.0,0.01516560332822922,0.09345331,1.0,0.00014001321009262903,0.0003955344,1.0
38,0.3300430446656797,0.36304235,1.0,0.6908547125202464,0.7018584,1.0,0.5828430142248322,0.5782622,1.0,6,4.7221446,0.0,0.08567290340822455,0.21531107,1.0,0.0005167488308742667,0.0005352596,1.0
39,0.6183959644275332,0.3578787,1.0,0.5262805573414782,0.53472316,1.0,0.5871022089019429,0.7858779,1.0,7,5.6029434,0.0,9.001190038518509,6.098586,1.0,0.007300819605297916,0.0031348523,1.0
40,0.9756959869919112,0.5319883,0.0,0.5297593951412805,0.5108235,0.0,0.7677775854009348,0.71752787,1.0,9,7.7769237,1.0,3.146617296295917,3.0705621,1.0,0.0004341675347574798,0.0016730744,1.0
41,0.5269652402362698,0.41110393,1.0,0.6176208010985278,0.6381025,1.0,0.5088209177706164,0.8120676,0.0,9,8.845237,1.0,0.020231377492665136,1.2279617,1.0,0.12593324387468924,0.14324363,1.0
42,0.8586316505691803,0.5171034,1.0,0.5176579305143738,0.5111238,1.0,0.9746528537031354,0.7218513,0.0,7,7.863449,1.0,2.802626803985785,3.1902163,1.0,0.004422062433586511,0.0014487649,1.0
43,0.8586140255299342,0.8375246,1.0,0.8854909360290217,0.853246,1.0,0.9177172023232321,0.8729607,1.0,8,7.1293592,1.0,0.3205303593201454,0.44268182,1.0,0.00012633521792343956,0.0011989198,1.0
44,0.15647106823202606,0.36954603,1.0,0.982387408324874,0.83962244,0.0,0.6793454822310097,0.62823695,0.0,9,8.459053,1.0,9.961613177786163,5.1686826,0.0,0.027701625722606572,0.009175164,0.0
45,0.020450929397706652,0.17409879,1.0,0.5830095419826605,0.59050596,1.0,0.6141872880074386,0.6510472,1.0,12,11.51025,1.0,0.324163087968785,0.36802185,1.0,0.0018085879510023914,0.002338515,1.0
46,0.20059743096991112,0.5564872,1.0,0.5902557493642601,0.65289205,0.0,0.7249544929241187,0.7473466,1.0,4,4.35336,1.0,0.06401645076501206,0.14607437,1.0,0.0029840703073983435,0.00093955366,0.0
47,0.6131596471904099,0.548799,1.0,0.8826905770601026,0.89644635,1.0,0.5655941919024554,0.60308284,1.0,7,7.074448,1.0,0.09933648575440174,0.16169788,1.0,0.0032955021864385556,0.0025135367,1.0
48,0.29890467800096676,0.275309,1.0,0.6887192442567003,0.672628,1.0,0.9900160597019185,0.95997924,1.0,5,4.5320525,1.0,0.14241824883099022,0.47996527,0.0,0.00026517191714181825,0.0018772525,1.0
49,0.6445820949313845,0.6955158,1.0,0.7457652194525041,0.7628536,1.0,0.8992665457672175,0.8920563,1.0,6,5.1924253,1.0,5.629995920364411,1.5737426,0.0,0.02977969342485537,0.0036979043,0.0
50,0.0027027926639903166,0.060780257,1.0,0.5873962587871694,0.59267837,1.0,0.8780447328047656,0.85215944,1.0,9,7.3191195,0.0,0.9977032958602582,1.8763696,1.0,0.022741836556270812,0.027403848,1.0
51,0.5133443665776931,0.7241564,1.0,0.6152272649436876,0.6460528,1.0,0.6930132138467828,0.6477916,1.0,5,4.4211507,1.0,2.645332602634452,3.2486503,1.0,0.021117499432997375,0.023763303,1.0
52,0.4752633653353937,0.18723492,0.0,0.8205035416255837,0.78564274,1.0,0.6527925916736192,0.6673583,1.0,11,10.986576,1.0,0.4847087985443657,0.24221604,1.0,0.0034619175968977037,0.0012904671,1.0
53,0.7441459420650428,0.49081963,1.0,0.549530690101369,0.543736,1.0,0.7299934032044479,0.81015193,1.0,10,8.996106,1.0,9.354301752223261,2.668348,0.0,0.025833748971331665,0.0033175286,0.0
54,0.3196427681841689,0.43308043,1.0,0.9741270956700523,0.9188715,1.0,0.725759059582523,0.76167285,1.0,7,6.961301,1.0,0.5367638044880784,0.4685326,1.0,0.0009140692954991078,0.0011824204,1.0
55,0.6283246051214852,0.6571357,1.0,0.5959704388707421,0.58997273,1.0,0.7314097181483327,0.7478837,1.0,10,9.596598,1.0,1.2148723725045192,1.6374873,1.0,0.020849569617560376,0.022934578,1.0
56,0.20084149396222428,0.31296262,0.0,0.7225274347971915,0.7650272,0.0,0.6919539890528169,0.60023314,1.0,5,5.0917764,1.0,0.12338213726803376,1.1518867,1.0,0.062493732121128714,0.067790814,1.0
57,0.973729308922721,0.56226563,1.0,0.8419390347981554,0.5676157,0.0,0.981068324527395,0.71805453,0.0,6,5.784792,1.0,0.014386405467469556,3.8969934,0.0,0.15755125904101847,0.17187658,1.0
58,0.6133174867310442,0.36580476,1.0,0.9650619747535882,0.93408066,1.0,0.8927955481337089,0.90480584,1.0,10,10.489899,1.0,0.24197719056150765,0.3026045,1.0,0.00100756747998628,0.0009464426,1.0
59,0.15231297363967822,0.13596888,1.0,0.7989274904710308,0.7975699,1.0,0.7069871300028998,0.72198266,1.0,9,8.796828,1.0,0.01721174951633853,0.037676193,1.0,0.00014557659146150097,0.00060765806,1.0
60,0.551579184499814,0.72327197,1.0,0.5088039048464024,0.58725846,1.0,0.634603473936261,0.66634893,1.0,6,5.981239,1.0,0.08549607181527515,0.6224193,1.0,0.013048443660584441,0.03578488,0.0
61,0.03629543299319349,0.22412372,1.0,0.6549680835385774,0.6806232,1.0,0.9604663682758365,0.8892532,1.0,6,5.692203,1.0,1.2532291588829203,1.318571,1.0,0.11268714143706507,0.1251663,1.0
62,0.7067537244343862,0.6536513,1.0,0.9254093085146975,0.9099207,1.0,0.590659858850391,0.7413435,1.0,8,8.491142,1.0,0.2021925591308687,0.15581082,1.0,0.0060169588175747945,0.008445306,1.0
63,0.7525110742440361,0.82142997,1.0,0.6310440895153289,0.6900233,1.0,0.9034990604445536,0.91084665,1.0,5,4.5603027,1.0,1.4009960788132703,1.5565742,1.0,0.0022611400731790757,0.002749788,1.0
64,0.6815607805143016,0.669256,1.0,0.9285733165036651,0.93387383,1.0,0.8598625987553064,0.7543673,1.0,8,7.9396157,1.0,5.496606850367578,0.8557793,0.0,0.16566102760880025,0.107821606,1.0
65,0.5989152089047357,0.72032154,1.0,0.5692237462232765,0.58626896,1.0,0.5426416161697195,0.5828422,1.0,10,9.021254,0.0,1.311811839831343,0.6727513,1.0,0.003990031864892077,0.0018231642,1.0
66,0.8243157394223177,0.7377648,1.0,0.6240712948627456,0.61709523,1.0,0.5277645287792163,0.6102711,1.0,6,5.1403165,1.0,0.9346655629009453,0.45814586,1.0,0.0013551870801153222,0.00063357473,1.0
67,0.14297065262979836,0.24960208,1.0,0.6561794821620075,0.662891,1.0,0.9528026097624999,0.928989,1.0,8,7.1392913,1.0,0.4673033632843325,1.439874,1.0,0.00013200357575881292,0.0053409915,0.0
68,0.6875495135073493,0.8632931,0.0,0.5988942924369651,0.63013256,1.0,0.9583240980538308,0.8758374,1.0,7,5.5381093,0.0,1.0580182323475826,1.8994404,1.0,0.013657051941038082,0.016465273,1.0
69,0.8139831777595137,0.8286203,1.0,0.8764003069515642,0.8801197,1.0,0.9370915150215695,0.9627284,1.0,4,4.496132,1.0,1.1826938405807395,0.8799801,1.0,0.011468016770592001,0.010294173,1.0
70,0.05746166185930779,0.111504704,1.0,0.8947946365054988,0.8987531,1.0,0.6865097274841534,0.60437787,1.0,10,9.92718,1.0,0.13529383519616653,0.56826633,1.0,0.051941244102992126,0.07308373,1.0
71,0.2800452254097776,0.2855864,1.0,0.7431914349039686,0.7566259,1.0,0.681055749769663,0.63299304,1.0,6,6.443116,1.0,0.06062007316143376,0.06319519,1.0,0.0007524786799325241,0.00067649153,1.0
72,0.9190231805558864,0.9307693,1.0,0.755853218033858,0.8134145,1.0,0.7823193052416542,0.7621826,1.0,9,7.9984374,0.0,1.8128603187769914,1.9690479,1.0,0.0002225996825176446,0.0009571722,1.0
73,0.5805287492276964,0.55059826,1.0,0.6352388977654366,0.63443005,1.0,0.561096122773988,0.60083485,1.0,11,10.617463,1.0,0.08490273382664403,0.15813117,1.0,0.00021933043003772768,0.0005367775,1.0
74,0.7354244399058618,0.53969914,1.0,0.9537208580735265,0.866652,1.0,0.970640918266294,0.93968624,1.0,7,5.527264,0.0,0.8279852582493635,1.188687,1.0,0.0016215623453423428,0.004471219,1.0
75,0.7932378929319838,0.6369333,1.0,0.7197951209686451,0.6718394,1.0,0.8324183542822319,0.73727554,1.0,6,4.873935,0.0,0.09568470587987585,0.17590097,1.0,0.0009595794758817029,0.00072757236,1.0
76,0.6582003764105598,0.5687737,1.0,0.5099398761002891,0.5141405,1.0,0.6875657829152089,0.68188584,1.0,5,5.074347,1.0,0.02751756996590396,0.16592994,1.0,0.003138919253589604,0.0043906565,1.0
77,0.6329877406968237,0.4559304,1.0,0.7992382382189456,0.87614244,1.0,0.5868645451581717,0.59883547,1.0,5,4.4001765,1.0,6.657812895989444,6.896914,1.0,0.0004680312904633139,0.0008490483,1.0
78,0.253663067043954,0.24905007,1.0,0.8876117583119658,0.90117913,1.0,0.5523714748579366,0.5423313,1.0,6,5.019294,0.0,4.561039462171877,3.2825713,1.0,0.004017790772250807,0.0017560051,1.0
79,0.0505662976543243,0.17735678,1.0,0.9161991455400912,0.9525791,1.0,0.9319822960547945,0.8976864,1.0,11,9.966981,1.0,0.6387422072342103,0.893154,1.0,0.00038949844628203184,0.0021140834,1.0
80,0.9023819297889695,0.8741378,1.0,0.8486547523624646,0.8168448,1.0,0.6441568078650248,0.63676196,1.0,9,8.420091,1.0,4.180423980219186,4.554329,1.0,0.03469640634664929,0.03618309,1.0
81,0.9544335699303538,0.5272825,0.0,0.5259170834903493,0.51176065,0.0,0.6415910968899996,0.7194921,1.0,12,7.735358,0.0,7.944592706899314,3.1676152,1.0,0.01111183142116059,0.0015914474,0.0
82,0.8516548305493119,0.6338424,1.0,0.8292431540184109,0.74498445,1.0,0.9164271722856009,0.8688778,1.0,5,5.0452294,1.0,6.14476815011856,8.113543,1.0,0.0009670094795856013,0.008681661,1.0
83,0.42492125198874986,0.65642434,1.0,0.5128570994339228,0.51637304,1.0,0.8587158526749599,0.798201,1.0,6,6.0559564,1.0,0.04851888692162944,0.04455738,1.0,0.00027353799248133466,0.0006079657,1.0
84,0.8665040305590891,0.90630627,1.0,0.5996400356976122,0.63956565,1.0,0.7844922004518728,0.78810656,1.0,9,8.161,0.0,0.5537746259403397,0.436742,1.0,0.0025259388716605347,0.0008646368,1.0
85,0.4717192010897273,0.3610415,1.0,0.9866763738858928,0.8816986,1.0,0.8156872054353638,0.849941,1.0,9,8.688485,1.0,8.672520795687161,9.051643,1.0,0.00031064368625223623,0.0035210485,1.0
86,0.8713368080670708,0.5270104,0.0,0.9859088087279334,0.870041,0.0,0.631275755854483,0.651552,1.0,4,4.237122,1.0,5.978513050533034,6.1248446,1.0,0.001280224094086383,0.0020033063,1.0
87,0.7631726874970537,0.7232152,1.0,0.8751455028985435,0.8447018,1.0,0.5950609421570222,0.66071606,1.0,9,8.977463,1.0,0.019697549304543205,1.236583,1.0,0.0693908439124409,0.0898003,1.0
88,0.5106579877729821,0.38081023,1.0,0.859625697869806,0.8438363,1.0,0.944008654850967,0.93487453,1.0,8,7.8334885,1.0,0.8609051947502142,0.29616553,1.0,0.058585597898905335,0.03842728,1.0
89,0.42622560992228764,0.35351837,1.0,0.8624467666301098,0.86137176,1.0,0.8541666779965049,0.6920552,1.0,4,4.402804,0.0,1.0653212716684104,1.2115695,1.0,0.17706471906144672,0.15989092,1.0
90,0.061180218989159485,0.39768845,1.0,0.5285592834008147,0.6014758,1.0,0.5088300145028758,0.7421005,0.0,8,7.707881,1.0,0.04215240359321387,0.9190996,1.0,0.08705294779657602,0.1561709,0.0
91,0.11590131054951214,0.27466363,1.0,0.8769013923286202,0.84256756,1.0,0.6359496752911633,0.6514557,1.0,8,7.0990996,1.0,0.7464884867558047,0.51037174,1.0,0.0018818261823089393,0.001100316,1.0
92,0.2326428845695252,0.19985335,1.0,0.8186373813084347,0.8175614,1.0,0.871815897839875,0.8525639,1.0,7,7.0933604,1.0,0.02277791963288939,0.6589388,1.0,0.07457864253129788,0.0786247,1.0
93,0.8021064241048891,0.6239104,0.0,0.990332170407535,0.89954054,0.0,0.5360343877132601,0.6396328,1.0,8,6.764011,0.0,0.1008434558280125,0.106403336,1.0,0.00048583757226135113,0.003616825,1.0
94,0.708386944192333,0.81635183,1.0,0.6951334539690979,0.7485869,1.0,0.7262339495676726,0.72236806,1.0,8,7.145777,1.0,4.185899686066965,3.3003135,1.0,0.00308666345750532,0.0017065676,1.0
95,0.987073491063559,0.5628251,0.0,0.6074707912771642,0.5663493,1.0,0.743824468273829,0.7255361,1.0,8,7.737781,1.0,0.012619934620301509,3.8669596,0.0,0.19866418351506077,0.18051617,1.0
96,0.6211277660933346,0.6241546,1.0,0.8338982311463039,0.8119425,1.0,0.5407778149877802,0.54588073,1.0,6,5.3362045,1.0,0.8574758704940993,0.7003491,1.0,0.001063477060030609,0.0011874717,1.0
97,0.2606211223493974,0.48636374,1.0,0.5838942857898862,0.60962915,1.0,0.8664629824918828,0.8754333,1.0,11,10.51601,1.0,0.013532029497994466,0.04545937,1.0,0.00011629802906116366,0.00053875125,0.0
98,0.4155779665960099,0.3754494,1.0,0.8779384639380576,0.88393813,1.0,0.9530978844298807,0.7773702,1.0,6,6.0472,1.0,0.08430004731942067,0.8038194,1.0,0.1776191883516655,0.16926342,1.0
99,0.1892304119554732,0.22960873,1.0,0.8707038279848942,0.8873646,1.0,0.6364341082781199,0.6172836,1.0,7,6.471507,1.0,3.5790148284687766,4.510705,1.0,0.032742673326219815,0.039848205,1.0
100,0.3553525175933736,0.40568927,1.0,0.6773713063610507,0.6851666,1.0,0.9307617528404611,0.92672044,1.0,11,10.677956,1.0,2.6542198073435666,3.9170215,1.0,0.017576329187114784,0.032328993,1.0
101,0.9169667858435431,0.9274267,1.0,0.6007435954429533,0.6640957,1.0,0.7577672633293164,0.8156847,1.0,10,9.079035,1.0,5.213585410706035,5.3737636,1.0,0.0036833517004827895,0.0030015951,1.0
102,0.9790026258191844,0.9550989,1.0,0.691741690167315,0.6594985,1.0,0.5285881877638223,0.7009451,1.0,11,9.601631,0.0,4.86158428743292,0.24287024,0.0,0.03842047008806599,0.0081278365,0.0
103,0.4124660666601845,0.70154434,0.0,0.6580789390322492,0.73406076,0.0,0.6327576672656078,0.6419729,1.0,10,7.4554815,0.0,9.507938422234208,7.304234,0.0,0.0632820534396621,0.040433336,0.0
104,0.12772493969830667,0.3051222,1.0,0.6491988290176246,0.6529639,1.0,0.8877095081849091,0.8754578,1.0,6,5.755074,1.0,0.8998989385024284,1.2332498,1.0,0.018755734670992712,0.021021564,1.0
105,0.24665825706628375,0.38234878,1.0,0.928882318384032,0.8672216,1.0,0.6609766976395608,0.65168536,1.0,4,4.342374,1.0,4.194403781985595,3.337024,1.0,0.011058632712867313,0.008534273,1.0
106,0.7620929253862602,0.52545094,1.0,0.8548776622428627,0.77968574,1.0,0.5756848929201863,0.5463357,1.0,11,9.778699,0.0,1.3105102615211761,1.6541601,1.0,0.0006249358791882983,0.0007092217,1.0
107,0.22043200140158226,0.29302734,1.0,0.7903901213101305,0.8020767,1.0,0.7093547720434381,0.7058165,1.0,5,5.72983,1.0,3.4441167477967616,3.7135088,1.0,0.013393338490595133,0.016439741,1.0
108,0.25500748697951525,0.2210774,1.0,0.7981218156084453,0.8445828,1.0,0.8554600655630076,0.9011461,1.0,12,11.751992,1.0,0.2607494546941155,0.45924932,1.0,0.003052203585755725,0.0024462256,1.0
109,0.5424394547998114,0.3344514,1.0,0.9209248705044318,0.9369078,1.0,0.807533862817716,0.77398276,1.0,12,11.781489,1.0,1.0912086809802124,0.8666498,1.0,0.01974205120017824,0.012806827,1.0
110,0.36364042418632236,0.44950756,1.0,0.6525810615036287,0.67095953,1.0,0.6391722180236697,0.59796804,1.0,11,10.090278,1.0,0.01594619624428458,0.11853792,1.0,0.0010749505025750223,0.0009222879,1.0
111,0.8472226167810946,0.6862605,1.0,0.5620299347400024,0.5715468,1.0,0.6587331382011397,0.73533785,1.0,6,5.9738426,1.0,0.030989424204898527,0.12822229,1.0,0.017739064119149713,0.023464246,1.0
112,0.626751483805743,0.601525,1.0,0.7342475705780365,0.72569907,1.0,0.637828577013106,0.6946078,1.0,6,6.0658927,1.0,0.029342463106894777,1.3120859,1.0,0.1232047045986317,0.12279384,1.0
113,0.3269492472121638,0.28110015,1.0,0.8167252210032568,0.8260883,1.0,0.7248249644182152,0.69437575,1.0,5,5.185362,1.0,0.08398554917733017,0.67902464,1.0,0.15686436626123926,0.16933574,1.0
114,0.5695625335701509,0.5114552,1.0,0.9971713628541078,0.9910091,1.0,0.7551441014785238,0.7734806,1.0,8,8.079118,1.0,0.10860296269716593,0.5155854,1.0,0.10662450982916405,0.05898247,1.0
115,0.3326141694915581,0.51787466,1.0,0.7101207267523032,0.7964233,1.0,0.7904594290825016,0.772549,1.0,9,8.42348,1.0,7.243314374986005,8.093249,1.0,0.0018769212513383754,0.0034897823,1.0
116,0.6585891012024636,0.6591134,1.0,0.6840824503323953,0.6806756,1.0,0.6200867222099748,0.60497713,1.0,11,10.023732,0.0,1.0155098137764855,1.134686,1.0,0.0003043526341965674,0.0009008068,1.0
117,0.29717032546394806,0.44654912,1.0,0.7737638298202184,0.8521261,1.0,0.9564950377187813,0.9475001,1.0,6,6.3168297,1.0,0.031640710612030234,0.03194386,1.0,0.0022317185827524563,0.0016666123,1.0
118,0.010596238541409342,0.28151378,1.0,0.9913090271898142,0.9964497,1.0,0.9725235322198618,0.7926284,0.0,4,4.511989,0.0,0.01216211845981204,0.08767453,1.0,0.0007109813641111022,0.0019816551,1.0
119,0.32698850980251115,0.5299995,0.0,0.6802573804101202,0.737308,0.0,0.6684541886378167,0.6450969,1.0,5,4.5110855,1.0,0.012904469716391677,0.23794717,0.0,0.00021407355806588027,0.00040271026,1.0
120,0.21142236580636953,0.19930467,1.0,0.670483311641701,0.67031294,1.0,0.7100293287819633,0.70900553,1.0,7,5.629255,0.0,5.417765734870367,4.341552,1.0,0.005804873833381962,0.003343559,1.0
121,0.0939894650283245,0.17851375,1.0,0.7234261609621371,0.77456737,0.0,0.7312471516350143,0.74068916,1.0,5,4.721834,1.0,0.9534037051029004,0.77518284,1.0,0.004606170037276929,0.0019387166,1.0
122,0.26068191262976115,0.4612605,1.0,0.5144861788801052,0.53637475,0.0,0.7480170506704535,0.771011,1.0,9,7.1947365,0.0,1.9086604296317526,6.9239383,0.0,0.0003730027535480084,0.0017824828,1.0
123,0.48910154354766666,0.28452367,1.0,0.9870830972366834,0.93265945,1.0,0.971945686346531,0.927968,1.0,10,9.5396805,1.0,1.889054706704503,2.6021044,1.0,0.00010059296274819084,0.002589243,0.0
124,0.1496016546177662,0.16619472,1.0,0.7757401419198786,0.7938185,1.0,0.6292642206993797,0.61814487,1.0,5,4.8606415,1.0,0.0295171828611243,0.07963095,1.0,0.00031141901918809416,0.00068680133,1.0
125,0.8607456931404492,0.83005565,1.0,0.9117657697545398,0.89851326,1.0,0.5210143079197169,0.5338602,1.0,10,8.176606,0.0,1.9190717714531111,2.1486495,1.0,0.0006664398430812664,0.000991519,1.0
