q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing,rate_stop_trial
0.20985223352909088,0.6857280135154724,0.39271050691604614,0.8248867988586426,99.57717895507812,0.41990872122802786,0.001,1.0,1.0,0.16666666666666666
0.6334774494171143,0.6805101633071899,0.38001272082328796,0.7657909989356995,82.03831481933594,0.7695029325447157,0.001,1.0,1.0,0.16666666666666666
0.24217815697193146,0.7698213458061218,0.8451324701309204,0.530933141708374,83.25566101074219,0.40354640609072384,0.001,1.0,1.0,0.16666666666666666
0.4161844551563263,0.5021541714668274,0.46420636773109436,0.6747995615005493,87.04067993164062,0.24331636174069668,0.001,1.0,1.0,0.16666666666666666
0.508111298084259,0.820449948310852,0.9242902398109436,0.5934008955955505,78.81230926513672,0.42478592661476405,0.001,1.0,1.0,0.16666666666666666
0.6155720949172974,0.5652713775634766,0.47128239274024963,0.8970708847045898,84.39380645751953,0.4478851841848231,0.001,1.0,1.0,0.16666666666666666
0.7628194093704224,0.9649795293807983,0.7381193041801453,0.6906077861785889,77.61642456054688,0.2450847876441271,0.001,1.0,1.0,0.16666666666666666
0.4258974492549896,0.6126731634140015,0.3544110953807831,0.8399022221565247,97.78103637695312,0.40586999842544436,0.001,1.0,1.0,0.16666666666666666
0.5078285336494446,0.7429394125938416,0.41382071375846863,0.8543323278427124,84.52836608886719,0.33898456648397124,0.001,1.0,1.0,0.16666666666666666
0.4426508843898773,0.9100431799888611,0.21269695460796356,0.8340097069740295,73.85076904296875,0.40317264761042837,0.001,1.0,1.0,0.16666666666666666
