model_name,n_subjects,total_distance,dis_perc_gs,dis_perc_ge,dis_perc_gm,dis_perc_ss,dis_ws_rt_gs,dis_ws_rt_ge,dis_ws_rt_se,dis_ks_rt_gs,dis_ks_rt_se,dis_ssd_mean
5p_v1_Filtered,3567,3.5619298872507903,0.02445085503846629,0.014765303920463086,0.03628509978588931,0.021760551221177326,0.025337484203000096,0.1367941566650131,0.06312371471117427,0.08833319355450142,0.19626399541396386,2.9548155327371415
